Iteration	Metric	Mean	Std
0	fitness	1.0046208866108912	0.23070352342005734
0	global_fitness	0.6860164682587593	N/A
0	arrived_vehicles	313.2	20.49780476051033
0	non_arrived_vehicles	72.3	16.48059464946578
0	total_trip_time	33054.7	3095.9519392264474
0	total_wait_time	27373.7	2729.945459162142
1	fitness	1.041392297989616	0.2726440378097013
1	global_fitness	0.6860164682587593	N/A
1	arrived_vehicles	305.4	22.29439391416596
1	non_arrived_vehicles	71.0	16.769019053003667
1	total_trip_time	31538.9	2718.4804008857595
1	total_wait_time	27425.5	3564.2752489110603
2	fitness	1.093562773379365	0.2291858602143173
2	global_fitness	0.6860164682587593	N/A
2	arrived_vehicles	301.0	21.396261355666788
2	non_arrived_vehicles	75.4	13.944174410842686
2	total_trip_time	31363.7	2899.3502737682456
2	total_wait_time	28014.6	3064.7655440506373
3	fitness	0.8514041826767655	0.2071759011483156
3	global_fitness	0.6459778361876791	N/A
3	arrived_vehicles	324.8	19.661129163911212
3	non_arrived_vehicles	60.6	16.432893841317174
3	total_trip_time	33014.6	2628.2953106528953
3	total_wait_time	24646.4	2787.862378238926
4	fitness	0.7784786003838605	0.22367192465159763
4	global_fitness	0.541754653539167	N/A
4	arrived_vehicles	338.0	24.108089928486663
4	non_arrived_vehicles	52.9	19.735501007068454
4	total_trip_time	35699.6	3106.0700636012702
4	total_wait_time	24077.9	3055.54431975712
5	fitness	0.90277716283074	0.3405553499883466
5	global_fitness	0.541754653539167	N/A
5	arrived_vehicles	321.1	33.43785280187709
5	non_arrived_vehicles	60.0	23.45207879911715
5	total_trip_time	32485.7	3034.2215822184116
5	total_wait_time	24845.9	4707.890789939801
6	fitness	1.1480893141814508	0.21092476437312754
6	global_fitness	0.541754653539167	N/A
6	arrived_vehicles	294.2	18.723247581549522
6	non_arrived_vehicles	77.5	13.245754036671524
6	total_trip_time	30549.5	1721.5867245073657
6	total_wait_time	28522.8	3046.1364644414734
7	fitness	0.7550616928319227	0.1426737554377297
7	global_fitness	0.541754653539167	N/A
7	arrived_vehicles	336.9	11.759676866308869
7	non_arrived_vehicles	54.8	14.069825869569245
