Iteration	Metric	Mean	Std
0	fitness	1.1176483210460846	0.40553759334161826
0	global_fitness	0.49833795814545034	N/A
0	arrived_vehicles	308.4	31.206409598029694
0	non_arrived_vehicles	76.0	23.01303978182804
0	total_trip_time	33615.1	2699.4728170515073
0	total_wait_time	28385.6	5092.566135063932
1	fitness	0.5872121043158703	0.2039411550431608
1	global_fitness	0.42920196879720973	N/A
1	arrived_vehicles	359.8	23.81512124680452
1	non_arrived_vehicles	36.7	18.558286558839423
1	total_trip_time	35208.4	2066.245929215591
1	total_wait_time	19542.8	3592.1271358346994
2	fitness	0.5926066889174457	0.111702872328305
2	global_fitness	0.40285229294630137	N/A
2	arrived_vehicles	358.7	14.594862109660372
2	non_arrived_vehicles	40.9	14.208800090085017
2	total_trip_time	35218.6	966.0973242898459
2	total_wait_time	19531.6	2149.7808353411287
3	fitness	0.5690095504727524	0.09974001507851524
3	global_fitness	0.40285229294630137	N/A
3	arrived_vehicles	360.9	14.494481708567573
3	non_arrived_vehicles	37.3	10.31552228440228
3	total_trip_time	35470.0	1291.160563214351
3	total_wait_time	19107.4	1707.8941536289653
4	fitness	0.4974606985835339	0.07649790330055782
4	global_fitness	0.40285229294630137	N/A
4	arrived_vehicles	370.1	12.078493283518437
4	non_arrived_vehicles	29.0	9.85900603509299
4	total_trip_time	35483.3	1266.4241035293035
4	total_wait_time	17569.2	1264.4714943406195
5	fitness	0.48161360843502743	0.0363294600554654
5	global_fitness	0.40285229294630137	N/A
5	arrived_vehicles	372.9	6.155485358604957
5	non_arrived_vehicles	27.1	6.155485358604957
5	total_trip_time	35971.8	1369.373272705437
5	total_wait_time	17314.5	940.3352859485811
6	fitness	0.5032406533653144	0.07677351114166119
6	global_fitness	0.37138643851631414	N/A
6	arrived_vehicles	369.0	10.564090116995406
6	non_arrived_vehicles	31.0	10.564090116995406
6	total_trip_time	35070.4	805.7789026774032
6	total_wait_time	17411.0	1694.0871288100857
7	fitness	0.5419977021375213	0.08096091084314863
7	global_fitness	0.37138643851631414	N/A
7	arrived_vehicles	364.5	10.74476616776745
7	non_arrived_vehicles	35.1	10.377379245262265
7	total_trip_time	35343.0	1006.444832069796
7	total_wait_time	18558.5	1698.1867535698186
8	fitness	0.46161303021319516	0.05035358271986918
8	global_fitness	0.37138643851631414	N/A
8	arrived_vehicles	374.8	7.249827584156743
8	non_arrived_vehicles	25.2	7.249827584156742
8	total_trip_time	35288.9	672.0530410614924
8	total_wait_time	16712.2	1133.6942974188414
9	fitness	0.49468310574490715	0.061237681379333844
9	global_fitness	0.37138643851631414	N/A
9	arrived_vehicles	370.0	9.612491872558333
9	non_arrived_vehicles	29.8	9.293008124391154
9	total_trip_time	35068.5	963.4309783269375
9	total_wait_time	17366.7	1085.7989731069008
10	fitness	0.4479128318536194	0.03034226557597137
10	global_fitness	0.37138643851631414	N/A
10	arrived_vehicles	377.3	4.172529209005012
10	non_arrived_vehicles	22.7	4.172529209005013
10	total_trip_time	35694.2	307.5918724543937
10	total_wait_time	16631.9	832.4753990359114
11	fitness	0.4624746307006845	0.09180150264280039
11	global_fitness	0.37138643851631414	N/A
11	arrived_vehicles	375.1	12.676355943251199
11	non_arrived_vehicles	24.9	12.676355943251199
11	total_trip_time	35232.7	1115.5942855715962
11	total_wait_time	16628.3	1492.84493836433
12	fitness	0.47733976802221684	0.03283336238153696
12	global_fitness	0.37138643851631414	N/A
12	arrived_vehicles	373.6	4.363484845854286
12	non_arrived_vehicles	26.4	4.363484845854286
12	total_trip_time	35910.4	1081.3629547936252
12	total_wait_time	17426.2	1029.1871355589321
13	fitness	0.4241524810594036	0.03788183372279863
13	global_fitness	0.37138643851631414	N/A
13	arrived_vehicles	381.3	5.984145720150872
13	non_arrived_vehicles	18.7	5.984145720150872
13	total_trip_time	35934.5	471.4728518165176
13	total_wait_time	16228.7	678.5634900287519
14	fitness	0.44890644704907867	0.06612463549075202
14	global_fitness	0.37138643851631414	N/A
14	arrived_vehicles	377.0	9.327379053088816
14	non_arrived_vehicles	23.0	9.327379053088816
14	total_trip_time	35404.7	477.5479138264557
14	total_wait_time	16481.0	1285.906761783295
15	fitness	0.40051530937922514	0.014937185018859078
15	global_fitness	0.36989578445820476	N/A
15	arrived_vehicles	383.9	2.2113344387495983
15	non_arrived_vehicles	16.1	2.211334438749598
15	total_trip_time	35422.8	432.20546040049055
15	total_wait_time	15533.1	485.2175697560838
16	fitness	0.42067949215497685	0.02222553199690006
16	global_fitness	0.36989578445820476	N/A
16	arrived_vehicles	381.1	3.590264614203248
16	non_arrived_vehicles	18.9	3.590264614203248
16	total_trip_time	35585.1	666.6353500977876
