Iteration	Metric	Value
0	fitness	3.7963212887447804e-07
0	global_fitness	3.7963212887447804e-07
0	arrived_vehicles	1623
0	non_arrived_vehicles	524
0	total_trip_time	497317.0
0	total_wait_time	319989.0
1	fitness	3.682015270053728e-07
1	global_fitness	3.682015270053728e-07
1	arrived_vehicles	1648
1	non_arrived_vehicles	415
1	total_trip_time	487300.0
1	total_wait_time	309901.0
2	fitness	3.7453800736791166e-07
2	global_fitness	3.682015270053728e-07
2	arrived_vehicles	1634
2	non_arrived_vehicles	559
2	total_trip_time	505179.0
2	total_wait_time	323610.0
3	fitness	3.777677627346457e-07
3	global_fitness	3.682015270053728e-07
3	arrived_vehicles	1627
3	non_arrived_vehicles	434
3	total_trip_time	451423.0
3	total_wait_time	282210.0
4	fitness	3.577070122021016e-07
4	global_fitness	3.577070122021016e-07
4	arrived_vehicles	1672
4	non_arrived_vehicles	439
4	total_trip_time	507310.0
4	total_wait_time	314228.0
5	fitness	3.8010037690753377e-07
5	global_fitness	3.577070122021016e-07
5	arrived_vehicles	1622
5	non_arrived_vehicles	444
5	total_trip_time	457740.0
5	total_wait_time	284334.0
6	fitness	3.7316649308205296e-07
6	global_fitness	3.577070122021016e-07
6	arrived_vehicles	1637
6	non_arrived_vehicles	411
6	total_trip_time	450625.0
6	total_wait_time	275082.0
7	fitness	4.021023519368667e-07
7	global_fitness	3.577070122021016e-07
7	arrived_vehicles	1577
7	non_arrived_vehicles	473
7	total_trip_time	501826.0
7	total_wait_time	319685.0
8	fitness	3.568527868061533e-07
8	global_fitness	3.568527868061533e-07
8	arrived_vehicles	1674
8	non_arrived_vehicles	458
8	total_trip_time	467780.0
8	total_wait_time	285529.0
9	fitness	3.4806519261057597e-07
9	global_fitness	3.4806519261057597e-07
9	arrived_vehicles	1695
9	non_arrived_vehicles	451
9	total_trip_time	484906.0
9	total_wait_time	302012.0
10	fitness	3.602881728922061e-07
10	global_fitness	3.4806519261057597e-07
10	arrived_vehicles	1666
10	non_arrived_vehicles	534
10	total_trip_time	502917.0
10	total_wait_time	309890.0
11	fitness	3.3841394184221044e-07
11	global_fitness	3.3841394184221044e-07
11	arrived_vehicles	1719
11	non_arrived_vehicles	423
11	total_trip_time	468298.0
