Iteration	Metric	Value
0	fitness	3.9013717613249993e-07
0	global_fitness	3.9013717613249993e-07
0	arrived_vehicles	1601
0	non_arrived_vehicles	540
0	total_trip_time	488618.0
0	total_wait_time	302167.0
1	fitness	4.2496120104234485e-07
1	global_fitness	3.9013717613249993e-07
1	arrived_vehicles	1534
1	non_arrived_vehicles	544
1	total_trip_time	484370.0
1	total_wait_time	299320.0
2	fitness	4.0517965463296596e-07
2	global_fitness	3.9013717613249993e-07
2	arrived_vehicles	1571
2	non_arrived_vehicles	542
2	total_trip_time	495551.0
2	total_wait_time	306273.0
3	fitness	4.0363660435055676e-07
3	global_fitness	3.9013717613249993e-07
3	arrived_vehicles	1574
3	non_arrived_vehicles	453
3	total_trip_time	456169.0
3	total_wait_time	283410.0
4	fitness	3.848308899137363e-07
4	global_fitness	3.848308899137363e-07
4	arrived_vehicles	1612
4	non_arrived_vehicles	528
4	total_trip_time	506188.0
4	total_wait_time	310380.0
5	fitness	3.867478527759214e-07
5	global_fitness	3.848308899137363e-07
5	arrived_vehicles	1608
5	non_arrived_vehicles	452
5	total_trip_time	475334.0
5	total_wait_time	289669.0
6	fitness	3.881949903436496e-07
6	global_fitness	3.848308899137363e-07
6	arrived_vehicles	1605
6	non_arrived_vehicles	533
6	total_trip_time	497082.0
6	total_wait_time	301024.0
7	fitness	3.7453800736791166e-07
7	global_fitness	3.7453800736791166e-07
7	arrived_vehicles	1634
7	non_arrived_vehicles	432
7	total_trip_time	491612.0
7	total_wait_time	302344.0
8	fitness	3.8578758535550327e-07
8	global_fitness	3.7453800736791166e-07
8	arrived_vehicles	1610
8	non_arrived_vehicles	470
8	total_trip_time	485441.0
8	total_wait_time	303136.0
9	fitness	3.98556269768391e-07
9	global_fitness	3.7453800736791166e-07
9	arrived_vehicles	1584
9	non_arrived_vehicles	482
9	total_trip_time	508352.0
9	total_wait_time	320498.0
10	fitness	4.200182371918589e-07
10	global_fitness	3.7453800736791166e-07
10	arrived_vehicles	1543
10	non_arrived_vehicles	515
10	total_trip_time	440212.0
10	total_wait_time	261055.0
11	fitness	3.92585473709336e-07
11	global_fitness	3.7453800736791166e-07
11	arrived_vehicles	1596
11	non_arrived_vehicles	462
11	total_trip_time	480285.0
11	total_wait_time	291988.0
12	fitness	3.7407999700736004e-07
12	global_fitness	3.7407999700736004e-07
12	arrived_vehicles	1635
12	non_arrived_vehicles	471
12	total_trip_time	479925.0
12	total_wait_time	290921.0
13	fitness	3.602881728922061e-07
13	global_fitness	3.602881728922061e-07
13	arrived_vehicles	1666
13	non_arrived_vehicles	451
13	total_trip_time	502794.0
13	total_wait_time	310388.0
14	fitness	3.70897319302535e-07
14	global_fitness	3.602881728922061e-07
14	arrived_vehicles	1642
14	non_arrived_vehicles	494
14	total_trip_time	483909.0
14	total_wait_time	304192.0
15	fitness	3.6553501898588887e-07
15	global_fitness	3.602881728922061e-07
15	arrived_vehicles	1654
15	non_arrived_vehicles	470
15	total_trip_time	504749.0
15	total_wait_time	314809.0
16	fitness	3.5430839002267574e-07
16	global_fitness	3.5430839002267574e-07
16	arrived_vehicles	1680
16	non_arrived_vehicles	428
16	total_trip_time	492137.0
16	total_wait_time	300855.0
17	fitness	3.819820590666498e-07
17	global_fitness	3.5430839002267574e-07
17	arrived_vehicles	1618
17	non_arrived_vehicles	401
17	total_trip_time	426002.0
17	total_wait_time	249935.0
18	fitness	3.3489797668038406e-07
18	global_fitness	3.3489797668038406e-07
18	arrived_vehicles	1728
18	non_arrived_vehicles	484
18	total_trip_time	514937.0
18	total_wait_time	323823.0
19	fitness	3.6115477071005916e-07
19	global_fitness	3.3489797668038406e-07
19	arrived_vehicles	1664
19	non_arrived_vehicles	477
19	total_trip_time	510410.0
19	total_wait_time	319686.0
20	fitness	3.431886827354472e-07
20	global_fitness	3.3489797668038406e-07
20	arrived_vehicles	1707
20	non_arrived_vehicles	481
20	total_trip_time	465517.0
20	total_wait_time	284078.0
21	fitness	3.577070122021016e-07
21	global_fitness	3.3489797668038406e-07
21	arrived_vehicles	1672
21	non_arrived_vehicles	449
21	total_trip_time	489988.0
21	total_wait_time	309636.0
22	fitness	3.239339576404521e-07
22	global_fitness	3.239339576404521e-07
22	arrived_vehicles	1757
22	non_arrived_vehicles	463
22	total_trip_time	530293.0
22	total_wait_time	335965.0
23	fitness	3.2953663195108097e-07
23	global_fitness	3.239339576404521e-07
23	arrived_vehicles	1742
23	non_arrived_vehicles	539
23	total_trip_time	529543.0
23	total_wait_time	334674.0
24	fitness	3.7684072562942766e-07
24	global_fitness	3.239339576404521e-07
24	arrived_vehicles	1629
24	non_arrived_vehicles	500
24	total_trip_time	499470.0
24	total_wait_time	317803.0
25	fitness	3.58564308508731e-07
25	global_fitness	3.239339576404521e-07
25	arrived_vehicles	1670
25	non_arrived_vehicles	453
25	total_trip_time	502922.0
25	total_wait_time	321956.0
26	fitness	3.411870032317233e-07
26	global_fitness	3.239339576404521e-07
26	arrived_vehicles	1712
26	non_arrived_vehicles	557
26	total_trip_time	503800.0
26	total_wait_time	315879.0
27	fitness	3.456140369067405e-07
27	global_fitness	3.239339576404521e-07
27	arrived_vehicles	1701
27	non_arrived_vehicles	479
27	total_trip_time	520060.0
27	total_wait_time	332481.0
28	fitness	3.202778474382096e-07
28	global_fitness	3.202778474382096e-07
28	arrived_vehicles	1767
28	non_arrived_vehicles	473
28	total_trip_time	527342.0
28	total_wait_time	331127.0
29	fitness	3.682015270053728e-07
29	global_fitness	3.202778474382096e-07
29	arrived_vehicles	1648
29	non_arrived_vehicles	532
29	total_trip_time	459882.0
29	total_wait_time	278328.0
30	fitness	3.415859356773188e-07
30	global_fitness	3.202778474382096e-07
30	arrived_vehicles	1711
30	non_arrived_vehicles	506
30	total_trip_time	512935.0
30	total_wait_time	324344.0
31	fitness	3.079572456796678e-07
31	global_fitness	3.079572456796678e-07
31	arrived_vehicles	1802
31	non_arrived_vehicles	449
31	total_trip_time	508512.0
31	total_wait_time	312893.0
32	fitness	3.44398157332099e-07
32	global_fitness	3.079572456796678e-07
32	arrived_vehicles	1704
32	non_arrived_vehicles	561
32	total_trip_time	501481.0
32	total_wait_time	315868.0
33	fitness	3.310552319306744e-07
33	global_fitness	3.079572456796678e-07
33	arrived_vehicles	1738
33	non_arrived_vehicles	505
33	total_trip_time	516299.0
33	total_wait_time	321930.0
34	fitness	3.038963154395131e-07
34	global_fitness	3.038963154395131e-07
34	arrived_vehicles	1814
34	non_arrived_vehicles	459
34	total_trip_time	518685.0
34	total_wait_time	319967.0
35	fitness	3.560016176713507e-07
35	global_fitness	3.038963154395131e-07
35	arrived_vehicles	1676
35	non_arrived_vehicles	450
35	total_trip_time	479659.0
35	total_wait_time	299984.0
36	fitness	3.4683636676419704e-07
36	global_fitness	3.038963154395131e-07
36	arrived_vehicles	1698
36	non_arrived_vehicles	481
36	total_trip_time	471707.0
36	total_wait_time	289607.0
37	fitness	3.093289911791745e-07
37	global_fitness	3.038963154395131e-07
37	arrived_vehicles	1798
37	non_arrived_vehicles	497
