Iteration	Metric	Value
0	fitness	0.11852229499534639
0	global_fitness	0.11852229499534639
0	arrived_vehicles	1522
0	non_arrived_vehicles	586
0	total_trip_time	446702.0
0	total_wait_time	274555.0
1	fitness	0.11410602142049203
1	global_fitness	0.11410602142049203
1	arrived_vehicles	1648
1	non_arrived_vehicles	415
1	total_trip_time	487300.0
1	total_wait_time	309901.0
2	fitness	0.12616007992646192
2	global_fitness	0.11410602142049203
2	arrived_vehicles	1493
2	non_arrived_vehicles	512
2	total_trip_time	445956.0
2	total_wait_time	281217.0
3	fitness	0.10135968173706127
3	global_fitness	0.10135968173706127
3	arrived_vehicles	1640
3	non_arrived_vehicles	441
3	total_trip_time	452911.0
3	total_wait_time	272617.0
4	fitness	0.10919141179252051
4	global_fitness	0.10135968173706127
4	arrived_vehicles	1717
4	non_arrived_vehicles	443
4	total_trip_time	507939.0
4	total_wait_time	321906.0
5	fitness	0.11590293772574302
5	global_fitness	0.10135968173706127
5	arrived_vehicles	1573
5	non_arrived_vehicles	466
5	total_trip_time	452202.0
5	total_wait_time	286782.0
6	fitness	0.10392453577663843
6	global_fitness	0.10135968173706127
6	arrived_vehicles	1614
6	non_arrived_vehicles	477
6	total_trip_time	442619.0
6	total_wait_time	270723.0
7	fitness	0.09437037305849906
7	global_fitness	0.09437037305849906
7	arrived_vehicles	1660
7	non_arrived_vehicles	483
7	total_trip_time	444041.0
7	total_wait_time	260047.0
8	fitness	0.10113192200192156
8	global_fitness	0.09437037305849906
8	arrived_vehicles	1712
8	non_arrived_vehicles	480
8	total_trip_time	491070.0
8	total_wait_time	296412.0
9	fitness	0.09658770924642972
9	global_fitness	0.09437037305849906
9	arrived_vehicles	1707
9	non_arrived_vehicles	406
9	total_trip_time	473035.0
9	total_wait_time	281442.0
10	fitness	0.09566238069234564
10	global_fitness	0.09437037305849906
10	arrived_vehicles	1743
10	non_arrived_vehicles	449
10	total_trip_time	487058.0
10	total_wait_time	290627.0
11	fitness	0.09598585623337215
11	global_fitness	0.09437037305849906
11	arrived_vehicles	1715
11	non_arrived_vehicles	470
11	total_trip_time	476069.0
11	total_wait_time	282316.0
12	fitness	0.09482986300213275
12	global_fitness	0.09437037305849906
12	arrived_vehicles	1693
12	non_arrived_vehicles	429
12	total_trip_time	462132.0
12	total_wait_time	271806.0
13	fitness	0.09168722234393945
13	global_fitness	0.09168722234393945
13	arrived_vehicles	1659
13	non_arrived_vehicles	468
13	total_trip_time	429827.0
13	total_wait_time	252349.0
14	fitness	0.09196070578611662
14	global_fitness	0.09168722234393945
14	arrived_vehicles	1679
14	non_arrived_vehicles	512
14	total_trip_time	440821.0
14	total_wait_time	259241.0
15	fitness	0.09074617285351137
15	global_fitness	0.09074617285351137
15	arrived_vehicles	1669
15	non_arrived_vehicles	506
15	total_trip_time	433226.0
15	total_wait_time	252779.0
16	fitness	0.09155541720860601
16	global_fitness	0.09074617285351137
16	arrived_vehicles	1627
16	non_arrived_vehicles	452
16	total_trip_time	415373.0
16	total_wait_time	242359.0
17	fitness	0.09000381490409981
17	global_fitness	0.09000381490409981
17	arrived_vehicles	1755
17	non_arrived_vehicles	413
17	total_trip_time	474174.0
17	total_wait_time	277214.0
18	fitness	0.08934313604461788
18	global_fitness	0.08934313604461788
18	arrived_vehicles	1691
18	non_arrived_vehicles	555
18	total_trip_time	441374.0
18	total_wait_time	255475.0
19	fitness	0.08560487616258393
19	global_fitness	0.08560487616258393
19	arrived_vehicles	1777
19	non_arrived_vehicles	385
19	total_trip_time	468713.0
19	total_wait_time	270317.0
20	fitness	0.08728927335640138
20	global_fitness	0.08560487616258393
20	arrived_vehicles	1700
20	non_arrived_vehicles	461
20	total_trip_time	438838.0
20	total_wait_time	252266.0
21	fitness	0.07820599467624183
21	global_fitness	0.07820599467624183
21	arrived_vehicles	1756
21	non_arrived_vehicles	433
21	total_trip_time	434327.0
21	total_wait_time	241151.0
22	fitness	0.08121395118546115
22	global_fitness	0.07820599467624183
22	arrived_vehicles	1755
22	non_arrived_vehicles	469
22	total_trip_time	447731.0
22	total_wait_time	250141.0
23	fitness	0.08671295118507964
23	global_fitness	0.07820599467624183
23	arrived_vehicles	1742
23	non_arrived_vehicles	442
23	total_trip_time	461120.0
23	total_wait_time	263136.0
24	fitness	0.08184896221495036
24	global_fitness	0.07820599467624183
24	arrived_vehicles	1751
24	non_arrived_vehicles	448
24	total_trip_time	446999.0
24	total_wait_time	250949.0
25	fitness	0.0861780325401594
25	global_fitness	0.07820599467624183
25	arrived_vehicles	1711
25	non_arrived_vehicles	486
25	total_trip_time	445504.0
25	total_wait_time	252288.0
26	fitness	0.08269270607103478
26	global_fitness	0.07820599467624183
26	arrived_vehicles	1730
26	non_arrived_vehicles	450
26	total_trip_time	435261.0
26	total_wait_time	247491.0
27	fitness	0.07824434938957808
27	global_fitness	0.07820599467624183
27	arrived_vehicles	1745
27	non_arrived_vehicles	454
27	total_trip_time	428999.0
27	total_wait_time	238256.0
28	fitness	0.08675844711763335
28	global_fitness	0.07820599467624183
28	arrived_vehicles	1662
28	non_arrived_vehicles	434
28	total_trip_time	421487.0
28	total_wait_time	239648.0
29	fitness	0.07994576446280992
29	global_fitness	0.07820599467624183
29	arrived_vehicles	1760
29	non_arrived_vehicles	467
29	total_trip_time	446177.0
29	total_wait_time	247640.0
30	fitness	0.08421976463231266
30	global_fitness	0.07820599467624183
30	arrived_vehicles	1774
30	non_arrived_vehicles	438
30	total_trip_time	466924.0
30	total_wait_time	265046.0
31	fitness	0.07971306558699083
31	global_fitness	0.07820599467624183
31	arrived_vehicles	1719
31	non_arrived_vehicles	496
31	total_trip_time	422869.0
31	total_wait_time	235549.0
32	fitness	0.07855405952781752
32	global_fitness	0.07820599467624183
32	arrived_vehicles	1744
32	non_arrived_vehicles	471
32	total_trip_time	429108.0
32	total_wait_time	238925.0
33	fitness	0.08044901179505975
33	global_fitness	0.07820599467624183
33	arrived_vehicles	1769
33	non_arrived_vehicles	448
33	total_trip_time	446061.0
33	total_wait_time	251754.0
34	fitness	0.081403838935423
34	global_fitness	0.07820599467624183
34	arrived_vehicles	1764
34	non_arrived_vehicles	459
34	total_trip_time	453186.0
34	total_wait_time	253304.0
35	fitness	0.07891205298741967
35	global_fitness	0.07820599467624183
35	arrived_vehicles	1737
35	non_arrived_vehicles	425
35	total_trip_time	427513.0
35	total_wait_time	238091.0
36	fitness	0.08201059818192685
36	global_fitness	0.07820599467624183
36	arrived_vehicles	1716
36	non_arrived_vehicles	441
36	total_trip_time	429838.0
36	total_wait_time	241493.0
37	fitness	0.08150231296422022
37	global_fitness	0.07820599467624183
37	arrived_vehicles	1733
37	non_arrived_vehicles	431
37	total_trip_time	441949.0
37	total_wait_time	244775.0
38	fitness	0.08153031872127468
38	global_fitness	0.07820599467624183
38	arrived_vehicles	1741
38	non_arrived_vehicles	444
38	total_trip_time	440075.0
38	total_wait_time	247125.0
39	fitness	0.07776126304663761
39	global_fitness	0.07776126304663761
39	arrived_vehicles	1740
39	non_arrived_vehicles	460
39	total_trip_time	424381.0
39	total_wait_time	235430.0
40	fitness	0.0818822936357908
40	global_fitness	0.07776126304663761
40	arrived_vehicles	1725
40	non_arrived_vehicles	459
40	total_trip_time	436398.0
40	total_wait_time	243651.0
41	fitness	0.07683447372740373
41	global_fitness	0.07683447372740373
41	arrived_vehicles	1761
41	non_arrived_vehicles	407
41	total_trip_time	432619.0
41	total_wait_time	238273.0
42	fitness	0.07921875902135958
42	global_fitness	0.07683447372740373
42	arrived_vehicles	1731
42	non_arrived_vehicles	484
42	total_trip_time	432825.0
42	total_wait_time	237368.0
43	fitness	0.08459808413161182
43	global_fitness	0.07683447372740373
43	arrived_vehicles	1715
43	non_arrived_vehicles	411
43	total_trip_time	443390.0
43	total_wait_time	248822.0
44	fitness	0.08485326597114659
44	global_fitness	0.07683447372740373
44	arrived_vehicles	1706
44	non_arrived_vehicles	437
44	total_trip_time	441759.0
44	total_wait_time	246960.0
45	fitness	0.07331290497622012
45	global_fitness	0.07331290497622012
45	arrived_vehicles	1770
45	non_arrived_vehicles	440
45	total_trip_time	418137.0
45	total_wait_time	229682.0
46	fitness	0.07917382909518801
46	global_fitness	0.07331290497622012
46	arrived_vehicles	1683
46	non_arrived_vehicles	454
