Iteration	Metric	Mean	Std
0	fitness	1.0355330007582113e-05	1.3523864674298469e-06
0	global_fitness	7.934933544931562e-06	N/A
0	arrived_vehicles	312.8	20.94182418033348
0	non_arrived_vehicles	73.0	16.174053295324583
0	total_trip_time	33637.9	1907.9082498904395
0	total_wait_time	27157.7	3281.0059448285065
1	fitness	1.0666458704341794e-05	8.261938617416945e-07
1	global_fitness	7.934933544931562e-06	N/A
1	arrived_vehicles	306.9	12.226610323388899
1	non_arrived_vehicles	78.1	10.06429331846007
1	total_trip_time	34696.1	2220.481499585169
1	total_wait_time	29433.4	1499.3049856516852
2	fitness	1.0832687482387683e-05	8.584449097209895e-07
2	global_fitness	7.934933544931562e-06	N/A
2	arrived_vehicles	304.5	11.360017605620161
2	non_arrived_vehicles	80.7	9.879777325425913
2	total_trip_time	33958.7	2448.218129579144
2	total_wait_time	29288.8	1655.6245226499877
3	fitness	1.1293707600800751e-05	1.4836643150924373e-06
3	global_fitness	7.934933544931562e-06	N/A
3	arrived_vehicles	299.6	20.68912757948
3	non_arrived_vehicles	85.0	17.532826355154494
3	total_trip_time	33355.4	2567.7586802501514
3	total_wait_time	29830.3	2737.090610484059
4	fitness	9.774432675671387e-06	9.155824393126348e-07
4	global_fitness	7.89041787653074e-06	N/A
4	arrived_vehicles	321.0	16.174053295324583
4	non_arrived_vehicles	67.3	13.394401815684043
4	total_trip_time	35084.5	1779.726678453745
4	total_wait_time	26907.4	2198.271739344342
5	fitness	8.510204994035501e-06	9.251588349687919e-07
5	global_fitness	7.631024693995909e-06	N/A
5	arrived_vehicles	344.2	17.434448657758008
5	non_arrived_vehicles	48.6	12.34665946724052
5	total_trip_time	35807.5	1144.3034781036017
5	total_wait_time	23106.4	2845.040850321837
6	fitness	7.930489303023958e-06	3.8765562470666056e-07
6	global_fitness	7.5890383929452295e-06	N/A
6	arrived_vehicles	355.4	8.248636250920512
6	non_arrived_vehicles	41.6	4.983974317750845
6	total_trip_time	36739.6	1083.848808644453
6	total_wait_time	21428.8	1329.9905864328514
7	fitness	7.574369404271998e-06	2.5275473603677066e-07
7	global_fitness	7.226268932824604e-06	N/A
7	arrived_vehicles	363.5	5.953990258641679
7	non_arrived_vehicles	36.1	5.3376024580330075
7	total_trip_time	36960.6	608.221702999819
7	total_wait_time	20228.0	769.6850005034527
8	fitness	7.702100623922738e-06	2.758490833116178e-07
8	global_fitness	7.149189281935428e-06	N/A
8	arrived_vehicles	360.5	6.48459713474939
8	non_arrived_vehicles	39.5	6.48459713474939
8	total_trip_time	37840.8	651.1091767130916
8	total_wait_time	21577.6	1006.2757276214109
9	fitness	7.659253228745184e-06	2.6844383309604694e-07
9	global_fitness	7.149189281935428e-06	N/A
9	arrived_vehicles	361.5	6.375735251718032
9	non_arrived_vehicles	38.0	6.082762530298219
9	total_trip_time	37295.6	716.6382909111123
9	total_wait_time	20870.5	1239.880982191436
10	fitness	7.543285799055382e-06	3.591101153120616e-07
10	global_fitness	7.111111111111111e-06	N/A
10	arrived_vehicles	364.4	8.452218643646175
10	non_arrived_vehicles	35.1	8.067837380611982
10	total_trip_time	37296.0	882.818554404018
10	total_wait_time	20285.0	1256.7720557046134
11	fitness	7.37114502842933e-06	2.625808092233884e-07
11	global_fitness	6.961800600107212e-06	N/A
11	arrived_vehicles	368.5	6.51536645170477
11	non_arrived_vehicles	31.5	6.51536645170477
11	total_trip_time	37563.8	654.34345721494
11	total_wait_time	19766.5	856.3847558194856
12	fitness	7.550824616801517e-06	4.7363545177623117e-07
12	global_fitness	6.961800600107212e-06	N/A
12	arrived_vehicles	364.4	10.37496987947435
12	non_arrived_vehicles	34.3	6.812488532100439
12	total_trip_time	37442.3	979.0721168535033
12	total_wait_time	20492.8	1449.9338467668103
13	fitness	7.305623729900672e-06	2.974490622808263e-07
13	global_fitness	6.852882322304762e-06	N/A
13	arrived_vehicles	370.2	7.413501197140255
13	non_arrived_vehicles	29.5	6.917369442208505
13	total_trip_time	37732.2	822.011776071365
13	total_wait_time	19702.5	1143.5553550222219
14	fitness	7.407456954286022e-06	1.7603469467457956e-07
14	global_fitness	6.852882322304762e-06	N/A
14	arrived_vehicles	367.5	4.364630568559039
14	non_arrived_vehicles	32.5	4.364630568559039
14	total_trip_time	37719.5	947.199371832562
14	total_wait_time	20229.4	543.7828978553849
15	fitness	7.372287058716088e-06	4.5740297388635125e-07
15	global_fitness	6.852882322304762e-06	N/A
15	arrived_vehicles	368.8	10.870142593360955
15	non_arrived_vehicles	31.2	10.870142593360953
15	total_trip_time	37620.4	840.8822985412405
15	total_wait_time	19826.4	1252.607536301774
16	fitness	7.210412370098888e-06	1.853022060539107e-07
16	global_fitness	6.852882322304762e-06	N/A
16	arrived_vehicles	372.5	4.738143096192854
16	non_arrived_vehicles	27.5	4.738143096192854
16	total_trip_time	37541.4	803.4579267142742
16	total_wait_time	19055.4	671.280895005958
17	fitness	7.157934693559884e-06	2.921792228268621e-07
17	global_fitness	6.781684027777777e-06	N/A
17	arrived_vehicles	374.0	7.483314773547883
17	non_arrived_vehicles	26.0	7.483314773547883
17	total_trip_time	37337.3	1432.9443150380966
17	total_wait_time	18769.8	523.9077781442073
18	fitness	7.162567988992999e-06	3.0503142841196577e-07
18	global_fitness	6.71158957287444e-06	N/A
18	arrived_vehicles	373.9	7.828793010419933
18	non_arrived_vehicles	26.1	7.8287930104199335
18	total_trip_time	37691.2	595.5660836548703
18	total_wait_time	19030.4	1393.628300516318
19	fitness	7.151047182188833e-06	2.310742642329461e-07
19	global_fitness	6.71158957287444e-06	N/A
19	arrived_vehicles	374.1	6.122907805936653
19	non_arrived_vehicles	25.8	5.996665740225979
19	total_trip_time	37517.0	725.0655142812958
19	total_wait_time	18809.1	592.4598636194692
20	fitness	7.093373295041291e-06	2.1697533574118556e-07
20	global_fitness	6.71158957287444e-06	N/A
20	arrived_vehicles	375.6	5.730619512757761
20	non_arrived_vehicles	24.3	5.604462507680822
20	total_trip_time	37258.4	676.8955901762102
20	total_wait_time	18261.5	1069.022661125572
21	fitness	7.059609312484707e-06	2.8804571757668874e-07
21	global_fitness	6.676949168385981e-06	N/A
21	arrived_vehicles	376.6	7.670723564306042
21	non_arrived_vehicles	23.4	7.6707235643060425
21	total_trip_time	37668.9	756.4878650712118
21	total_wait_time	18618.1	1182.306766452768
22	fitness	6.8669795749910805e-06	1.7477806597672862e-07
22	global_fitness	6.608468091011823e-06	N/A
22	arrived_vehicles	381.7	4.838388161361178
22	non_arrived_vehicles	18.3	4.838388161361178
22	total_trip_time	37165.6	1102.1604420409942
22	total_wait_time	17411.0	1125.1018620551652
23	fitness	6.843305369072423e-06	2.0755394910484498e-07
23	global_fitness	6.541035184228256e-06	N/A
23	arrived_vehicles	382.4	5.834380858325929
23	non_arrived_vehicles	17.6	5.834380858325929
23	total_trip_time	37559.5	658.9003338897318
23	total_wait_time	17690.4	804.1834616553614
24	fitness	6.859409403700325e-06	1.6664197719966918e-07
24	global_fitness	6.541035184228256e-06	N/A
24	arrived_vehicles	381.9	4.504442251822082
24	non_arrived_vehicles	18.1	4.504442251822083
24	total_trip_time	36793.7	493.80098217804306
24	total_wait_time	16973.5	578.0332602887138
25	fitness	6.93469625823554e-06	3.072314370946606e-07
25	global_fitness	6.541035184228256e-06	N/A
25	arrived_vehicles	380.0	7.886697661252142
25	non_arrived_vehicles	20.0	7.886697661252142
25	total_trip_time	37635.2	1233.9036267067213
25	total_wait_time	18000.4	1244.3305991576356
