Iteration	Metric	Mean	Std
0	fitness	1.1581775430772263	0.2815611463612194
0	global_fitness	0.7121909708566702	N/A
0	arrived_vehicles	299.9	23.38567937862828
0	non_arrived_vehicles	81.4	18.559094805512473
0	total_trip_time	31936.9	2624.2306091500423
0	total_wait_time	28677.7	3482.9413733222673
1	fitness	1.5779629618244848	0.39292313027286235
1	global_fitness	0.7121909708566702	N/A
1	arrived_vehicles	272.6	19.980990966416055
1	non_arrived_vehicles	101.8	15.904716281656835
1	total_trip_time	30561.6	1925.8305844492136
1	total_wait_time	32859.0	3072.1716748905815
2	fitness	1.684079873954231	0.36654512184373983
2	global_fitness	0.7121909708566702	N/A
2	arrived_vehicles	265.2	18.126224096595518
2	non_arrived_vehicles	105.9	15.06286825275983
2	total_trip_time	29113.8	1824.747533222062
2	total_wait_time	34073.6	3197.632130186335
3	fitness	1.6290710121629606	0.7132095220548332
3	global_fitness	0.7121909708566702	N/A
3	arrived_vehicles	278.7	43.425913922449574
3	non_arrived_vehicles	101.7	30.91294227342328
3	total_trip_time	30137.5	4098.658054778418
3	total_wait_time	32075.2	7245.787463071216
4	fitness	0.7410831243368967	0.17553864513138517
4	global_fitness	0.5397344398511525	N/A
4	arrived_vehicles	339.1	18.343663756185677
4	non_arrived_vehicles	55.0	14.791889669680478
4	total_trip_time	33893.5	2217.226927944003
4	total_wait_time	22197.1	3714.953390017161
5	fitness	0.843454579645886	0.20169861145703052
5	global_fitness	0.5061589677467714	N/A
5	arrived_vehicles	328.3	22.40557966221807
5	non_arrived_vehicles	65.8	19.518196638009364
5	total_trip_time	32715.6	2523.23138851751
5	total_wait_time	23057.0	2596.8232515902964
6	fitness	0.7304185332197377	0.10802274951829875
6	global_fitness	0.5061589677467714	N/A
6	arrived_vehicles	339.4	12.90891165048394
6	non_arrived_vehicles	55.6	11.48216007552586
6	total_trip_time	33892.9	1189.9343217169592
6	total_wait_time	21883.7	1713.8551309839463
7	fitness	0.9031980204751571	0.12059715640753857
7	global_fitness	0.5061589677467714	N/A
7	arrived_vehicles	321.1	10.912836478203088
7	non_arrived_vehicles	71.1	9.853425800197614
7	total_trip_time	32850.7	1224.598795524477
7	total_wait_time	24335.4	1905.5664354726655
8	fitness	0.6419461035142925	0.1555188138751245
8	global_fitness	0.4269800740329098	N/A
8	arrived_vehicles	352.3	18.9
8	non_arrived_vehicles	44.9	17.184004189943625
8	total_trip_time	35154.5	2082.087522175761
8	total_wait_time	20533.7	2435.3894575611516
9	fitness	0.8219010614952941	0.21419425933668568
9	global_fitness	0.4269800740329098	N/A
9	arrived_vehicles	330.3	25.02418829852429
9	non_arrived_vehicles	60.1	18.517289218457435
9	total_trip_time	33512.9	1559.8664333846023
9	total_wait_time	23363.1	3611.071792418423
10	fitness	0.6289549062092176	0.08635530200548891
10	global_fitness	0.4269800740329098	N/A
10	arrived_vehicles	352.6	12.117755567760888
10	non_arrived_vehicles	43.8	9.977975746613138
10	total_trip_time	35392.0	1172.3607806473228
10	total_wait_time	20484.2	1188.2948119048572
11	fitness	0.6347223687000001	0.1046648965011498
11	global_fitness	0.4269800740329098	N/A
11	arrived_vehicles	353.5	14.410065926289164
11	non_arrived_vehicles	44.0	11.958260743101398
11	total_trip_time	35840.4	1525.7338693232184
11	total_wait_time	20791.1	1680.010264849593
12	fitness	0.6575952986676907	0.10763364195960207
12	global_fitness	0.4269800740329098	N/A
12	arrived_vehicles	349.4	14.582180906846547
12	non_arrived_vehicles	48.5	12.06855418018248
12	total_trip_time	34682.6	2135.127593377033
12	total_wait_time	20654.7	1715.9413189267284
13	fitness	0.5849344699571424	0.11948202109875328
13	global_fitness	0.39072112050251195	N/A
13	arrived_vehicles	358.7	16.124825580452026
13	non_arrived_vehicles	40.0	14.463747785411636
13	total_trip_time	35052.8	1563.086932963103
13	total_wait_time	19203.3	2113.4548516587715
14	fitness	0.5018349656538765	0.09148772725948252
14	global_fitness	0.39072112050251195	N/A
14	arrived_vehicles	371.3	12.498399897586891
14	non_arrived_vehicles	28.4	12.142487389328432
14	total_trip_time	36293.8	859.2515114912513
14	total_wait_time	18107.4	1827.0263928033442
15	fitness	0.5350671129531115	0.08161991919041432
15	global_fitness	0.39072112050251195	N/A
15	arrived_vehicles	365.5	10.613670430157514
15	non_arrived_vehicles	33.5	10.29805806936434
15	total_trip_time	35700.8	1203.2603043398383
15	total_wait_time	18661.5	2031.5060546304064
16	fitness	0.5245171761692895	0.08408677879556224
16	global_fitness	0.3822770959851128	N/A
16	arrived_vehicles	366.0	12.280065146407
16	non_arrived_vehicles	32.3	10.835589508651571
16	total_trip_time	35337.1	917.1896695885754
16	total_wait_time	18282.8	1770.8474694337738
17	fitness	0.5079312800344904	0.10644704754879686
17	global_fitness	0.3822770959851128	N/A
17	arrived_vehicles	369.7	16.217583050504164
17	non_arrived_vehicles	29.0	14.324803663575986
17	total_trip_time	35767.4	2094.320281141354
17	total_wait_time	18240.7	1742.1383441047385
18	fitness	0.4592311815723818	0.06645609957147754
18	global_fitness	0.3822770959851128	N/A
18	arrived_vehicles	376.6	10.75360404701605
18	non_arrived_vehicles	22.7	9.1
18	total_trip_time	36235.1	797.6811957166848
18	total_wait_time	17231.5	1255.5436471903317
19	fitness	0.44433141852062663	0.04588936178115442
19	global_fitness	0.3822770959851128	N/A
19	arrived_vehicles	377.7	6.9144775652250114
19	non_arrived_vehicles	22.3	6.9144775652250114
19	total_trip_time	35681.5	909.3295607204244
19	total_wait_time	16492.4	1019.6128873253809
20	fitness	0.49592119319512734	0.1309938829721918
