Iteration	Metric	Mean	Std
0	fitness	0.991122303218177	0.240660689178356
0	global_fitness	0.669241514137561	N/A
0	arrived_vehicles	314.4	21.6527134558235
0	non_arrived_vehicles	70.4	16.638509548634456
0	total_trip_time	33867.3	2587.0269828511646
0	total_wait_time	26618.5	3082.3355836118817
1	fitness	0.7812264710237014	0.15731803349266113
1	global_fitness	0.6347726205550389	N/A
1	arrived_vehicles	330.3	13.557654664432192
1	non_arrived_vehicles	56.0	12.806248474865697
1	total_trip_time	33427.2	1211.165620383934
1	total_wait_time	22856.3	3090.929861708286
2	fitness	0.7229436627576727	0.07644038766351867
2	global_fitness	0.6108919797937858	N/A
2	arrived_vehicles	337.2	8.423775875461075
2	non_arrived_vehicles	52.2	6.584831053261731
2	total_trip_time	34044.6	1399.8100013930464
2	total_wait_time	21953.8	1664.7773905240304
3	fitness	0.8003041922647667	0.12469909256575278
3	global_fitness	0.6108919797937858	N/A
3	arrived_vehicles	329.4	11.918053532351665
3	non_arrived_vehicles	57.8	10.156771140475698
3	total_trip_time	33611.1	1316.9858351554128
3	total_wait_time	23794.7	1946.1304709602591
4	fitness	0.8683952025428756	0.15473444866712624
4	global_fitness	0.6108919797937858	N/A
4	arrived_vehicles	322.8	14.161920773680384
4	non_arrived_vehicles	62.3	11.975391434103521
4	total_trip_time	33409.8	1183.3223398550372
4	total_wait_time	25026.5	2597.2517109437044
5	fitness	0.6360865211712532	0.12875858312637523
5	global_fitness	0.4168528588578172	N/A
5	arrived_vehicles	348.9	18.56582882609877
5	non_arrived_vehicles	43.0	14.296852800529214
5	total_trip_time	34187.4	1711.4105410450177
5	total_wait_time	20526.0	2263.7737077720467
6	fitness	0.5856919270707647	0.05492132864984276
6	global_fitness	0.4168528588578172	N/A
6	arrived_vehicles	358.3	8.637708029332781
6	non_arrived_vehicles	41.0	8.12403840463596
6	total_trip_time	35257.9	996.284542688483
6	total_wait_time	19337.7	764.2091402227535
7	fitness	0.4681553675552152	0.07082929120402583
7	global_fitness	0.4031323930769671	N/A
7	arrived_vehicles	375.6	11.586198686368192
7	non_arrived_vehicles	23.8	10.768472500777444
7	total_trip_time	36397.2	1236.6847456001065
7	total_wait_time	17372.2	1214.878660607717
8	fitness	0.43938106281764816	0.03974032298376471
8	global_fitness	0.40008927176557235	N/A
8	arrived_vehicles	379.8	5.775811631277461
8	non_arrived_vehicles	20.2	5.775811631277461
8	total_trip_time	36562.0	673.5707832143553
8	total_wait_time	16718.5	963.0879762513911
9	fitness	0.4185143736171007	0.03060854275663919
9	global_fitness	0.37282928935702686	N/A
9	arrived_vehicles	383.9	5.448853090330111
9	non_arrived_vehicles	16.1	5.448853090330111
9	total_trip_time	37082.7	780.3819641688293
9	total_wait_time	16585.2	615.6706587129194
10	fitness	0.4412482056398968	0.04405203130718172
10	global_fitness	0.37282928935702686	N/A
10	arrived_vehicles	380.5	6.545991139621257
10	non_arrived_vehicles	19.5	6.545991139621257
10	total_trip_time	37038.1	596.3048633039981
10	total_wait_time	17056.8	976.0848118888031
11	fitness	0.4348988581452981	0.04338768851543468
11	global_fitness	0.36762420375931104	N/A
11	arrived_vehicles	381.4	6.3118935352238
11	non_arrived_vehicles	18.6	6.3118935352238
11	total_trip_time	36897.4	930.9260120976318
11	total_wait_time	17037.1	1223.771257220891
12	fitness	0.42553454689764597	0.031106517020031844
12	global_fitness	0.36762420375931104	N/A
12	arrived_vehicles	383.1	5.821511831131154
12	non_arrived_vehicles	16.9	5.821511831131154
12	total_trip_time	37132.9	974.8241328567939
12	total_wait_time	16903.5	648.6282833796257
13	fitness	0.4726170809731995	0.05953544623598242
13	global_fitness	0.36762420375931104	N/A
13	arrived_vehicles	377.4	10.05186549850325
13	non_arrived_vehicles	22.6	10.05186549850325
13	total_trip_time	37627.6	1226.6994905028696
13	total_wait_time	18156.3	990.636870906792
14	fitness	0.45906004061619204	0.05464075737714611
14	global_fitness	0.36762420375931104	N/A
14	arrived_vehicles	377.6	9.25418824100742
14	non_arrived_vehicles	22.1	9.04930936591296
14	total_trip_time	36732.4	1115.3934014508066
14	total_wait_time	17498.5	917.7773422786161
15	fitness	0.3867841995024378	0.01550920469232903
15	global_fitness	0.3640561615678256	N/A
15	arrived_vehicles	387.4	2.90516780926679
15	non_arrived_vehicles	12.6	2.90516780926679
15	total_trip_time	36343.9	904.9515401390287
15	total_wait_time	15518.4	611.6191952514243
16	fitness	0.3852738027580497	0.024561227773827507
16	global_fitness	0.35479849101226857	N/A
16	arrived_vehicles	388.2	4.489988864128729
16	non_arrived_vehicles	11.8	4.48998886412873
16	total_trip_time	36565.9	569.6624351315435
16	total_wait_time	15660.4	494.3600307468232
17	fitness	0.40986669005288173	0.0535499328364298
17	global_fitness	0.35479849101226857	N/A
17	arrived_vehicles	384.9	8.312039460926542
17	non_arrived_vehicles	15.1	8.312039460926542
17	total_trip_time	36763.0	526.7644634938845
17	total_wait_time	16246.3	1066.953611925092
18	fitness	0.3816851894379997	0.02163772552378673
18	global_fitness	0.35310562898265707	N/A
18	arrived_vehicles	389.1	3.3896902513356584
18	non_arrived_vehicles	10.9	3.3896902513356584
18	total_trip_time	36718.3	755.6021506057273
18	total_wait_time	15708.0	626.9776710537625
19	fitness	0.3737007928757795	0.02322464987698286
19	global_fitness	0.34290014598917357	N/A
19	arrived_vehicles	389.2	3.9949968710876353
19	non_arrived_vehicles	10.8	3.9949968710876362
19	total_trip_time	36092.0	532.3996619082322
19	total_wait_time	15188.8	537.5866069760294
20	fitness	0.3988689261063904	0.055207581251097135
20	global_fitness	0.3368996780378319	N/A
20	arrived_vehicles	385.9	7.2034713853808015
20	non_arrived_vehicles	14.1	7.203471385380801
20	total_trip_time	36301.9	812.0087992134075
20	total_wait_time	15912.4	1534.4832485237498
21	fitness	0.39033693544351633	0.05584336149574282
21	global_fitness	0.3365019072192966	N/A
21	arrived_vehicles	387.3	8.426743143112885
21	non_arrived_vehicles	12.7	8.426743143112883
21	total_trip_time	36301.4	716.9240127098548
21	total_wait_time	15716.4	1224.8013063350318
22	fitness	0.391226730748418	0.02564520024339348
22	global_fitness	0.3365019072192966	N/A
22	arrived_vehicles	386.8	4.308131845707603
22	non_arrived_vehicles	13.2	4.308131845707603
22	total_trip_time	36290.8	828.4103813931837
22	total_wait_time	15710.6	666.401710682078
23	fitness	0.3888685456051472	0.05438820596878063
23	global_fitness	0.33514253487452883	N/A
23	arrived_vehicles	386.7	8.62612311528186
23	non_arrived_vehicles	13.3	8.626123115281858
23	total_trip_time	35835.9	760.0428211620712
23	total_wait_time	15477.4	1129.787342821648
24	fitness	0.4029266585527351	0.06182955674805621
24	global_fitness	0.33514253487452883	N/A
24	arrived_vehicles	385.6	10.05186549850325
24	non_arrived_vehicles	14.4	10.05186549850325
24	total_trip_time	36370.0	817.0522627102871
24	total_wait_time	16059.1	1099.8716697869802
25	fitness	0.3789159014660761	0.024518493179032486
25	global_fitness	0.33514253487452883	N/A
25	arrived_vehicles	388.9	4.414748010928823
25	non_arrived_vehicles	11.1	4.414748010928823
25	total_trip_time	36320.4	861.407360080003
25	total_wait_time	15501.5	619.9750398201528
26	fitness	0.38157516046986184	0.02824929108978804
26	global_fitness	0.33514253487452883	N/A
26	arrived_vehicles	388.1	4.592385001282013
26	non_arrived_vehicles	11.9	4.592385001282014
26	total_trip_time	36106.9	528.6394707170474
26	total_wait_time	15464.1	648.9452134040284
27	fitness	0.3743466663713168	0.009574921533778103
27	global_fitness	0.33514253487452883	N/A
27	arrived_vehicles	389.7	1.7349351572897473
27	non_arrived_vehicles	10.3	1.7349351572897473
27	total_trip_time	36445.4	508.72137757322525
27	total_wait_time	15379.8	427.2855719539334
28	fitness	0.3834021447169368	0.030896103464165412
28	global_fitness	0.33514253487452883	N/A
28	arrived_vehicles	388.4	4.176122603564219
28	non_arrived_vehicles	11.6	4.17612260356422
28	total_trip_time	36475.1	996.4002659574113
28	total_wait_time	15612.4	1025.4696680058362
29	fitness	0.39017275418663544	0.03374984879744959
29	global_fitness	0.33514253487452883	N/A
29	arrived_vehicles	386.9	5.185556864985669
29	non_arrived_vehicles	13.1	5.185556864985669
29	total_trip_time	36213.1	457.30196806923976
29	total_wait_time	15660.8	819.6098828101087
30	fitness	0.3885650005745503	0.03331114024164198
30	global_fitness	0.33514253487452883	N/A
30	arrived_vehicles	386.7	5.532630477449221
30	non_arrived_vehicles	13.3	5.532630477449222
30	total_trip_time	36035.1	797.0381985827279
30	total_wait_time	15432.8	744.3618474908557
31	fitness	0.373633094120816	0.031219168242072347
31	global_fitness	0.33514253487452883	N/A
31	arrived_vehicles	389.4	5.553377350765928
31	non_arrived_vehicles	10.6	5.5533773507659285
31	total_trip_time	36077.7	521.9212680088827
31	total_wait_time	15289.2	543.6027593748951
32	fitness	0.37348133010455503	0.01562696589833129
32	global_fitness	0.33514253487452883	N/A
32	arrived_vehicles	389.3	3.0016662039607267
32	non_arrived_vehicles	10.7	3.0016662039607267
32	total_trip_time	36093.6	881.2182703507684
32	total_wait_time	15266.3	580.9175586948633
33	fitness	0.38662780619634834	0.01804830977901277
33	global_fitness	0.33514253487452883	N/A
33	arrived_vehicles	388.3	2.9
33	non_arrived_vehicles	11.7	2.9
33	total_trip_time	36704.4	458.29034465063734
33	total_wait_time	15843.3	492.466658769911
34	fitness	0.36690382191950316	0.019495291456399052
34	global_fitness	0.33514253487452883	N/A
34	arrived_vehicles	390.2	3.340658617698013
