Iteration	Metric	Value
0	fitness	0.17389875082182774
0	global_fitness	0.17389875082182774
0	arrived_vehicles	312
0	non_arrived_vehicles	66
0	total_trip_time	32912.0
0	total_wait_time	16928.0
1	fitness	0.23218903886349948
1	global_fitness	0.17389875082182774
1	arrived_vehicles	291
1	non_arrived_vehicles	99
1	total_trip_time	35033.0
1	total_wait_time	19662.0
2	fitness	0.23524757619773032
2	global_fitness	0.17389875082182774
2	arrived_vehicles	291
2	non_arrived_vehicles	87
2	total_trip_time	35426.0
2	total_wait_time	19921.0
3	fitness	0.20263552756484193
3	global_fitness	0.17389875082182774
3	arrived_vehicles	313
3	non_arrived_vehicles	80
3	total_trip_time	36868.0
3	total_wait_time	19852.0
4	fitness	0.1911319678961449
4	global_fitness	0.17389875082182774
4	arrived_vehicles	302
4	non_arrived_vehicles	84
4	total_trip_time	33600.0
4	total_wait_time	17432.0
5	fitness	0.18482681591375397
5	global_fitness	0.17389875082182774
5	arrived_vehicles	287
5	non_arrived_vehicles	76
5	total_trip_time	29695.0
5	total_wait_time	15224.0
6	fitness	0.1812760365006943
6	global_fitness	0.17389875082182774
6	arrived_vehicles	284
6	non_arrived_vehicles	80
6	total_trip_time	28623.0
6	total_wait_time	14621.0
7	fitness	0.1884374577721724
7	global_fitness	0.17389875082182774
7	arrived_vehicles	298
7	non_arrived_vehicles	102
7	total_trip_time	32208.0
7	total_wait_time	16734.0
8	fitness	0.19025063915266618
8	global_fitness	0.17389875082182774
8	arrived_vehicles	296
8	non_arrived_vehicles	68
8	total_trip_time	32111.0
8	total_wait_time	16669.0
9	fitness	0.1810204081632653
9	global_fitness	0.17389875082182774
9	arrived_vehicles	280
9	non_arrived_vehicles	80
9	total_trip_time	27877.0
9	total_wait_time	14192.0
10	fitness	0.1585459333207081
10	global_fitness	0.1585459333207081
10	arrived_vehicles	333
10	non_arrived_vehicles	59
10	total_trip_time	34812.0
10	total_wait_time	17581.0
11	fitness	0.1565133206640611
11	global_fitness	0.1565133206640611
11	arrived_vehicles	334
11	non_arrived_vehicles	58
11	total_trip_time	35266.0
11	total_wait_time	17460.0
12	fitness	0.16047226553798175
12	global_fitness	0.1565133206640611
