Iteration	Metric	Value
0	fitness	0.9315938777932876
0	global_fitness	0.9315938777932876
0	arrived_vehicles	312
0	non_arrived_vehicles	75
0	total_trip_time	34895.0
0	total_wait_time	18637.0
1	fitness	0.8104538799065482
1	global_fitness	0.8104538799065482
1	arrived_vehicles	334
1	non_arrived_vehicles	61
1	total_trip_time	39293.0
1	total_wait_time	20909.0
2	fitness	0.680132057220963
2	global_fitness	0.680132057220963
2	arrived_vehicles	340
2	non_arrived_vehicles	60
2	total_trip_time	33386.0
2	total_wait_time	15482.0
3	fitness	0.5117775439455439
3	global_fitness	0.5117775439455439
3	arrived_vehicles	367
3	non_arrived_vehicles	33
3	total_trip_time	36200.0
3	total_wait_time	16429.0
4	fitness	0.7237329962462372
4	global_fitness	0.5117775439455439
4	arrived_vehicles	344
4	non_arrived_vehicles	56
4	total_trip_time	38479.0
4	total_wait_time	19440.0
5	fitness	0.710213572090239
5	global_fitness	0.5117775439455439
5	arrived_vehicles	335
5	non_arrived_vehicles	57
5	total_trip_time	34846.0
5	total_wait_time	16620.0
6	fitness	0.5796662848426981
6	global_fitness	0.5117775439455439
6	arrived_vehicles	363
6	non_arrived_vehicles	37
6	total_trip_time	39001.0
6	total_wait_time	19115.0
7	fitness	0.49726572998343965
7	global_fitness	0.49726572998343965
7	arrived_vehicles	374
7	non_arrived_vehicles	26
7	total_trip_time	38438.0
7	total_wait_time	18316.0
8	fitness	0.551773751270983
8	global_fitness	0.49726572998343965
8	arrived_vehicles	363
8	non_arrived_vehicles	37
8	total_trip_time	37063.0
8	total_wait_time	17353.0
9	fitness	0.5311301466467298
9	global_fitness	0.49726572998343965
9	arrived_vehicles	366
9	non_arrived_vehicles	34
9	total_trip_time	37125.0
9	total_wait_time	17236.0
10	fitness	0.5228357631273384
10	global_fitness	0.49726572998343965
10	arrived_vehicles	373
10	non_arrived_vehicles	27
10	total_trip_time	40060.0
10	total_wait_time	19385.0
11	fitness	0.47061821277139365
11	global_fitness	0.47061821277139365
11	arrived_vehicles	379
11	non_arrived_vehicles	21
11	total_trip_time	39106.0
11	total_wait_time	18177.0
12	fitness	0.5378193857655179
12	global_fitness	0.47061821277139365
12	arrived_vehicles	365
12	non_arrived_vehicles	35
12	total_trip_time	37018.0
12	total_wait_time	17346.0
13	fitness	0.47211460450237264
13	global_fitness	0.47061821277139365
13	arrived_vehicles	379
13	non_arrived_vehicles	21
13	total_trip_time	39104.0
13	total_wait_time	18402.0
14	fitness	0.5219527854301516
14	global_fitness	0.47061821277139365
14	arrived_vehicles	369
14	non_arrived_vehicles	31
14	total_trip_time	38094.0
14	total_wait_time	17677.0
15	fitness	0.41181756464309804
15	global_fitness	0.41181756464309804
15	arrived_vehicles	389
15	non_arrived_vehicles	11
15	total_trip_time	39103.0
15	total_wait_time	17877.0
16	fitness	0.48161086663951824
16	global_fitness	0.41181756464309804
16	arrived_vehicles	376
16	non_arrived_vehicles	24
16	total_trip_time	38484.0
16	total_wait_time	17795.0
17	fitness	0.46733938051481155
17	global_fitness	0.41181756464309804
17	arrived_vehicles	378
17	non_arrived_vehicles	22
17	total_trip_time	38290.0
17	total_wait_time	17669.0
18	fitness	0.4445536719476578
18	global_fitness	0.41181756464309804
18	arrived_vehicles	383
18	non_arrived_vehicles	17
18	total_trip_time	38858.0
18	total_wait_time	18033.0
19	fitness	0.447490407220069
19	global_fitness	0.41181756464309804
19	arrived_vehicles	380
19	non_arrived_vehicles	20
19	total_trip_time	37751.0
19	total_wait_time	17044.0
20	fitness	0.449132446303244
20	global_fitness	0.41181756464309804
20	arrived_vehicles	382
20	non_arrived_vehicles	18
20	total_trip_time	38604.0
20	total_wait_time	18118.0
21	fitness	0.440264563792709
21	global_fitness	0.41181756464309804
21	arrived_vehicles	385
21	non_arrived_vehicles	15
21	total_trip_time	39558.0
21	total_wait_time	18375.0
22	fitness	0.41138789780158425
22	global_fitness	0.41138789780158425
22	arrived_vehicles	385
22	non_arrived_vehicles	15
22	total_trip_time	37142.0
22	total_wait_time	16495.0
23	fitness	0.43538298064296244
23	global_fitness	0.41138789780158425
23	arrived_vehicles	382
23	non_arrived_vehicles	18
23	total_trip_time	37721.0
23	total_wait_time	16980.0
24	fitness	0.4579942205408122
24	global_fitness	0.41138789780158425
24	arrived_vehicles	378
24	non_arrived_vehicles	22
24	total_trip_time	37453.0
24	total_wait_time	17162.0
25	fitness	0.4442498308188368
25	global_fitness	0.41138789780158425
25	arrived_vehicles	379
25	non_arrived_vehicles	21
25	total_trip_time	36876.0
25	total_wait_time	16608.0
26	fitness	0.3904606931269989
26	global_fitness	0.3904606931269989
26	arrived_vehicles	389
26	non_arrived_vehicles	11
26	total_trip_time	37273.0
26	total_wait_time	16464.0
27	fitness	0.4184831236079118
27	global_fitness	0.3904606931269989
27	arrived_vehicles	383
27	non_arrived_vehicles	17
27	total_trip_time	36781.0
27	total_wait_time	16270.0
28	fitness	0.4230368671791464
28	global_fitness	0.3904606931269989
28	arrived_vehicles	385
28	non_arrived_vehicles	15
28	total_trip_time	38056.0
28	total_wait_time	17310.0
29	fitness	0.4822978741917669
29	global_fitness	0.3904606931269989
29	arrived_vehicles	377
29	non_arrived_vehicles	23
29	total_trip_time	38867.0
29	total_wait_time	18364.0
30	fitness	0.47960311055577853
30	global_fitness	0.3904606931269989
30	arrived_vehicles	375
30	non_arrived_vehicles	25
30	total_trip_time	37729.0
30	total_wait_time	17403.0
31	fitness	0.40752099883368176
31	global_fitness	0.3904606931269989
31	arrived_vehicles	387
31	non_arrived_vehicles	13
31	total_trip_time	37781.0
31	total_wait_time	16912.0
32	fitness	0.4432457834454244
32	global_fitness	0.3904606931269989
32	arrived_vehicles	381
32	non_arrived_vehicles	19
32	total_trip_time	37931.0
32	total_wait_time	17084.0
33	fitness	0.4283492200027757
33	global_fitness	0.3904606931269989
33	arrived_vehicles	381
33	non_arrived_vehicles	19
33	total_trip_time	36623.0
33	total_wait_time	16224.0
34	fitness	0.4381655855694943
34	global_fitness	0.3904606931269989
34	arrived_vehicles	382
34	non_arrived_vehicles	18
34	total_trip_time	37918.0
34	total_wait_time	17191.0
35	fitness	0.43638439863766
35	global_fitness	0.3904606931269989
35	arrived_vehicles	381
35	non_arrived_vehicles	19
35	total_trip_time	37221.0
35	total_wait_time	16792.0
36	fitness	0.44860856200115845
36	global_fitness	0.3904606931269989
36	arrived_vehicles	380
36	non_arrived_vehicles	20
36	total_trip_time	37720.0
36	total_wait_time	17232.0
37	fitness	0.45069401629646905
37	global_fitness	0.3904606931269989
37	arrived_vehicles	379
37	non_arrived_vehicles	21
37	total_trip_time	37381.0
37	total_wait_time	17033.0
38	fitness	0.4381709117262731
38	global_fitness	0.3904606931269989
38	arrived_vehicles	380
38	non_arrived_vehicles	20
38	total_trip_time	36846.0
38	total_wait_time	16597.0
39	fitness	0.4064346153607084
39	global_fitness	0.3904606931269989
39	arrived_vehicles	387
39	non_arrived_vehicles	13
39	total_trip_time	37717.0
39	total_wait_time	16811.0
40	fitness	0.4761002568826979
40	global_fitness	0.3904606931269989
40	arrived_vehicles	373
40	non_arrived_vehicles	27
40	total_trip_time	36380.0
40	total_wait_time	16545.0
