Iteration	Metric	Value
0	fitness	0.18587545210921835
0	global_fitness	0.18587545210921835
0	arrived_vehicles	462
0	non_arrived_vehicles	476
0	total_trip_time	76981.0
0	total_wait_time	39674.0
1	fitness	0.1757848568790397
1	global_fitness	0.1757848568790397
1	arrived_vehicles	456
1	non_arrived_vehicles	490
1	total_trip_time	72156.0
1	total_wait_time	36552.0
2	fitness	0.17730026649817324
2	global_fitness	0.1757848568790397
2	arrived_vehicles	443
2	non_arrived_vehicles	476
2	total_trip_time	70305.0
2	total_wait_time	34795.0
3	fitness	0.16724271042803793
3	global_fitness	0.16724271042803793
3	arrived_vehicles	472
3	non_arrived_vehicles	471
3	total_trip_time	75622.0
3	total_wait_time	37259.0
4	fitness	0.16683585198785397
4	global_fitness	0.16683585198785397
4	arrived_vehicles	476
4	non_arrived_vehicles	465
4	total_trip_time	75462.0
4	total_wait_time	37801.0
