Iteration	Metric	Mean	Std
0	fitness	1.1457672017813054e-05	1.5978811643630557e-06
0	global_fitness	9.018027036045055e-06	N/A
0	arrived_vehicles	297.7	21.647401691658054
0	non_arrived_vehicles	84.4	16.69850292690935
0	total_trip_time	32256.3	3249.5250745301228
0	total_wait_time	29687.5	3622.4943961309314
1	fitness	1.0560321775678054e-05	1.3579289900345798e-06
1	global_fitness	9.018027036045055e-06	N/A
1	arrived_vehicles	309.5	18.59704277566732
1	non_arrived_vehicles	78.2	15.018655066283399
1	total_trip_time	31448.7	1806.0463476887849
1	total_wait_time	26079.8	3574.935937887559
2	fitness	1.0341955737460417e-05	1.219955005947896e-06
2	global_fitness	8.54963920522554e-06	N/A
2	arrived_vehicles	312.6	18.596773913773326
2	non_arrived_vehicles	77.7	14.325152704247168
2	total_trip_time	32595.4	2719.791139039908
2	total_wait_time	25936.9	2560.190713599282
3	fitness	9.837425177886653e-06	9.115534831930878e-07
3	global_fitness	7.934933544931562e-06	N/A
3	arrived_vehicles	319.9	15.391231269784754
3	non_arrived_vehicles	69.4	11.934822998268555
3	total_trip_time	34332.6	1688.192181003099
3	total_wait_time	25904.6	2441.708836040858
4	fitness	8.794201387607248e-06	7.086280401663535e-07
4	global_fitness	7.846275765208045e-06	N/A
4	arrived_vehicles	338.0	13.1224997618594
4	non_arrived_vehicles	57.0	11.64474130240771
4	total_trip_time	34877.4	1959.705753423202
4	total_wait_time	22760.2	1471.3812422346564
5	fitness	8.881129502921826e-06	8.676733150164492e-07
5	global_fitness	6.888902666694223e-06	N/A
5	arrived_vehicles	336.9	18.168379124181662
5	non_arrived_vehicles	57.5	16.001562423713505
5	total_trip_time	35190.3	1873.2598351536822
5	total_wait_time	23490.8	2788.0225895784993
6	fitness	7.967362557585494e-06	7.349663937545642e-07
6	global_fitness	6.888902666694223e-06	N/A
6	arrived_vehicles	355.4	16.267759526130202
6	non_arrived_vehicles	43.0	14.608216865860118
6	total_trip_time	35826.3	1727.2045651861854
6	total_wait_time	20845.7	2664.879511347558
7	fitness	7.367658782791616e-06	4.3627977575889125e-07
7	global_fitness	6.7465002529937596e-06	N/A
7	arrived_vehicles	368.9	10.958558299338467
7	non_arrived_vehicles	30.9	10.75592859775482
7	total_trip_time	36048.6	776.4909786984006
7	total_wait_time	18447.1	1367.7404322458262
8	fitness	7.053385584172982e-06	3.0709280724516055e-07
8	global_fitness	6.441804736014842e-06	N/A
8	arrived_vehicles	376.8	8.23164625090267
8	non_arrived_vehicles	22.3	6.827151675479314
8	total_trip_time	35396.7	1223.3277606594236
8	total_wait_time	16550.6	1656.2273515432596
9	fitness	7.298593641106e-06	3.033045294373778e-07
9	global_fitness	6.441804736014842e-06	N/A
9	arrived_vehicles	370.4	7.927168473042565
9	non_arrived_vehicles	29.3	7.6164296097318465
9	total_trip_time	35526.5	1087.2795638657062
9	total_wait_time	17633.0	1594.1257792282263
10	fitness	7.345644920624765e-06	6.975496002329132e-07
10	global_fitness	6.441804736014842e-06	N/A
10	arrived_vehicles	370.1	16.12110418054545
10	non_arrived_vehicles	28.9	13.88128236151113
10	total_trip_time	35415.0	1304.155895589174
10	total_wait_time	17379.8	1908.704262058426
11	fitness	7.00574133629886e-06	3.185141501974407e-07
11	global_fitness	6.441804736014842e-06	N/A
11	arrived_vehicles	378.1	8.525843066817497
11	non_arrived_vehicles	21.9	8.525843066817497
11	total_trip_time	35992.4	752.3278806477931
11	total_wait_time	16473.0	1316.5563413694076
12	fitness	7.068548150756229e-06	4.6284105977813683e-07
12	global_fitness	6.441804736014842e-06	N/A
12	arrived_vehicles	376.7	11.730728877610291
12	non_arrived_vehicles	23.1	11.317685275708985
12	total_trip_time	35708.6	621.2449114479731
12	total_wait_time	16767.0	1951.3429734416243
13	fitness	7.071689245501563e-06	3.565510395351688e-07
13	global_fitness	6.441804736014842e-06	N/A
13	arrived_vehicles	376.4	9.436100889668358
13	non_arrived_vehicles	22.8	8.255906976220118
13	total_trip_time	35799.5	1196.0730955924057
13	total_wait_time	16797.3	1601.8636053047712
14	fitness	7.002248385897672e-06	3.188156650058407e-07
14	global_fitness	6.441804736014842e-06	N/A
14	arrived_vehicles	378.2	8.669486720677297
14	non_arrived_vehicles	21.8	8.669486720677297
14	total_trip_time	35558.6	766.7770471264772
14	total_wait_time	16269.4	1314.9328652064332
