Iteration	Metric	Value
0	fitness	1.1804562396047056
0	global_fitness	1.1804562396047056
0	arrived_vehicles	287
0	non_arrived_vehicles	52
0	total_trip_time	44933.0
0	total_wait_time	26300.0
1	fitness	1.3547169811320754
1	global_fitness	1.1804562396047056
1	arrived_vehicles	265
1	non_arrived_vehicles	68
1	total_trip_time	38670.0
1	total_wait_time	22465.0
2	fitness	1.1752437002175808
2	global_fitness	1.1752437002175808
2	arrived_vehicles	323
2	non_arrived_vehicles	66
2	total_trip_time	57822.0
2	total_wait_time	31790.0
3	fitness	1.1688532555879494
3	global_fitness	1.1688532555879494
3	arrived_vehicles	294
3	non_arrived_vehicles	57
3	total_trip_time	45465.0
3	total_wait_time	27066.0
4	fitness	1.150305325443787
4	global_fitness	1.150305325443787
4	arrived_vehicles	325
4	non_arrived_vehicles	71
4	total_trip_time	55247.0
4	total_wait_time	30754.0
5	fitness	0.9452988166944337
5	global_fitness	0.9452988166944337
5	arrived_vehicles	306
5	non_arrived_vehicles	43
5	total_trip_time	43596.0
5	total_wait_time	23418.0
6	fitness	0.9194677403187543
6	global_fitness	0.9194677403187543
6	arrived_vehicles	346
6	non_arrived_vehicles	45
6	total_trip_time	56013.0
6	total_wait_time	31562.0
7	fitness	0.8265376587704937
7	global_fitness	0.8265376587704937
7	arrived_vehicles	359
7	non_arrived_vehicles	37
7	total_trip_time	57101.0
7	total_wait_time	30924.0
8	fitness	0.8843441351056232
8	global_fitness	0.8265376587704937
8	arrived_vehicles	349
8	non_arrived_vehicles	41
8	total_trip_time	56551.0
8	total_wait_time	30663.0
9	fitness	0.8855408885753385
9	global_fitness	0.8265376587704937
9	arrived_vehicles	343
9	non_arrived_vehicles	36
9	total_trip_time	55873.0
9	total_wait_time	30310.0
10	fitness	0.7694791111111111
10	global_fitness	0.7694791111111111
10	arrived_vehicles	375
10	non_arrived_vehicles	25
10	total_trip_time	61695.0
10	total_wait_time	34013.0
11	fitness	0.6636464833867431
11	global_fitness	0.6636464833867431
11	arrived_vehicles	385
11	non_arrived_vehicles	15
11	total_trip_time	59572.0
11	total_wait_time	31297.0
12	fitness	0.7198108760351511
12	global_fitness	0.6636464833867431
12	arrived_vehicles	377
12	non_arrived_vehicles	23
12	total_trip_time	59162.0
12	total_wait_time	31644.0
13	fitness	0.727194086190626
13	global_fitness	0.6636464833867431
13	arrived_vehicles	374
13	non_arrived_vehicles	26
13	total_trip_time	58570.0
13	total_wait_time	30147.0
14	fitness	0.7081648199445983
14	global_fitness	0.6636464833867431
14	arrived_vehicles	380
14	non_arrived_vehicles	20
14	total_trip_time	60130.0
14	total_wait_time	32129.0
15	fitness	0.761054927622447
15	global_fitness	0.6636464833867431
15	arrived_vehicles	369
15	non_arrived_vehicles	30
15	total_trip_time	58122.0
15	total_wait_time	30504.0
16	fitness	0.718462721646817
16	global_fitness	0.6636464833867431
16	arrived_vehicles	373
16	non_arrived_vehicles	27
16	total_trip_time	56898.0
16	total_wait_time	29561.0
17	fitness	0.6775851779513888
17	global_fitness	0.6636464833867431
17	arrived_vehicles	384
17	non_arrived_vehicles	16
17	total_trip_time	60291.0
17	total_wait_time	31623.0
18	fitness	0.7404710736079466
18	global_fitness	0.6636464833867431
18	arrived_vehicles	373
18	non_arrived_vehicles	27
18	total_trip_time	58825.0
18	total_wait_time	30696.0
19	fitness	0.7052994037121021
19	global_fitness	0.6636464833867431
19	arrived_vehicles	378
19	non_arrived_vehicles	22
19	total_trip_time	59255.0
19	total_wait_time	30521.0
20	fitness	0.7234962086917157
20	global_fitness	0.6636464833867431
20	arrived_vehicles	376
20	non_arrived_vehicles	24
20	total_trip_time	58555.0
20	total_wait_time	31730.0
21	fitness	0.6989208461438826
21	global_fitness	0.6636464833867431
21	arrived_vehicles	383
21	non_arrived_vehicles	17
21	total_trip_time	61011.0
21	total_wait_time	33013.0
22	fitness	0.7004636231494685
22	global_fitness	0.6636464833867431
22	arrived_vehicles	381
22	non_arrived_vehicles	19
22	total_trip_time	60261.0
22	total_wait_time	31919.0
23	fitness	0.684298072793461
23	global_fitness	0.6636464833867431
23	arrived_vehicles	383
23	non_arrived_vehicles	17
23	total_trip_time	59942.0
23	total_wait_time	31937.0
24	fitness	0.6495727625379161
24	global_fitness	0.6495727625379161
24	arrived_vehicles	389
24	non_arrived_vehicles	11
24	total_trip_time	61021.0
24	total_wait_time	31773.0
25	fitness	0.7431412894375857
25	global_fitness	0.6495727625379161
25	arrived_vehicles	378
25	non_arrived_vehicles	22
25	total_trip_time	61346.0
25	total_wait_time	33837.0
26	fitness	0.6880765241121963
26	global_fitness	0.6495727625379161
26	arrived_vehicles	379
26	non_arrived_vehicles	21
26	total_trip_time	58759.0
26	total_wait_time	29577.0
27	fitness	0.7023678488013101
27	global_fitness	0.6495727625379161
27	arrived_vehicles	386
27	non_arrived_vehicles	14
27	total_trip_time	63773.0
27	total_wait_time	33877.0
28	fitness	0.6290335305719921
28	global_fitness	0.6290335305719921
28	arrived_vehicles	390
28	non_arrived_vehicles	10
28	total_trip_time	59661.0
28	total_wait_time	31015.0
29	fitness	0.7547256141153593
29	global_fitness	0.6290335305719921
29	arrived_vehicles	374
29	non_arrived_vehicles	26
29	total_trip_time	60042.0
29	total_wait_time	32526.0
30	fitness	0.5936896080805999
30	global_fitness	0.5936896080805999
30	arrived_vehicles	394
30	non_arrived_vehicles	6
30	total_trip_time	58801.0
30	total_wait_time	30361.0
31	fitness	0.6559990776909722
31	global_fitness	0.5936896080805999
31	arrived_vehicles	384
31	non_arrived_vehicles	16
31	total_trip_time	58145.0
31	total_wait_time	30586.0
32	fitness	0.6222784504281994
32	global_fitness	0.5936896080805999
32	arrived_vehicles	386
32	non_arrived_vehicles	14
32	total_trip_time	56696.0
32	total_wait_time	29021.0
33	fitness	0.6219578150351541
33	global_fitness	0.5936896080805999
33	arrived_vehicles	387
33	non_arrived_vehicles	13
33	total_trip_time	57357.0
33	total_wait_time	29293.0
34	fitness	0.5726157499010684
34	global_fitness	0.5726157499010684
34	arrived_vehicles	399
34	non_arrived_vehicles	1
34	total_trip_time	60464.0
34	total_wait_time	30197.0
35	fitness	0.5948953561016244
35	global_fitness	0.5726157499010684
35	arrived_vehicles	392
35	non_arrived_vehicles	8
35	total_trip_time	58235.0
35	total_wait_time	29179.0
36	fitness	0.5713018536863301
36	global_fitness	0.5713018536863301
36	arrived_vehicles	393
36	non_arrived_vehicles	7
36	total_trip_time	56293.0
36	total_wait_time	28444.0
37	fitness	0.5909688675068232
37	global_fitness	0.5713018536863301
37	arrived_vehicles	389
37	non_arrived_vehicles	11
37	total_trip_time	55631.0
37	total_wait_time	28295.0
38	fitness	0.5567258214949654
38	global_fitness	0.5567258214949654
38	arrived_vehicles	397
38	non_arrived_vehicles	3
38	total_trip_time	57499.0
38	total_wait_time	28746.0
39	fitness	0.6095386895819562
39	global_fitness	0.5567258214949654
39	arrived_vehicles	387
39	non_arrived_vehicles	13
39	total_trip_time	56534.0
39	total_wait_time	28256.0
