-------------------------Independent Run 1-------------------------
Iteration 0
      ,29,26,12
      ,10,35,32,35
      ,26,34,19
      ,23,33,13
      ,19,13,23

Iteration 10
      ,10,40,40
      ,40,10,21,10
      ,10,10,12
      ,40,10,40
      ,40,30,40

Iteration 20
      ,10,40,40
      ,40,10,40,10
      ,10,10,10
      ,36,10,38
      ,40,35,39

Iteration 30
      ,10,40,40
      ,40,10,32,10
      ,10,10,10
      ,27,10,40
      ,37,37,36

Iteration 40
      ,10,40,40
      ,40,10,35,10
      ,10,10,11
      ,31,10,40
      ,40,35,36

-------------------------Independent Run 2-------------------------
Iteration 0
      ,12,10,35
      ,34,21,12,18
      ,23,26,24
      ,28,28,28
      ,25,23,38

Iteration 10
      ,29,29,27
      ,25,10,29,18
      ,16,11,33
      ,28,12,40
      ,35,13,28

Iteration 20
      ,24,16,38
      ,40,10,28,10
      ,13,17,40
      ,36,10,40
      ,40,10,36

Iteration 30
      ,26,15,40
      ,40,10,28,10
      ,13,19,39
      ,32,10,40
      ,40,10,39

Iteration 40
      ,13,27,40
      ,37,10,29,10
      ,13,19,39
      ,27,10,40
      ,40,10,40

-------------------------Independent Run 3-------------------------
Iteration 0
      ,30,32,10
      ,13,23,21,36
      ,25,22,22
      ,29,27,15
      ,32,32,38

Iteration 10
      ,17,40,36
      ,34,16,29,10
      ,27,31,21
      ,18,31,40
      ,21,12,17

Iteration 20
      ,35,40,33
      ,27,11,33,11
      ,10,32,39
      ,21,24,40
      ,21,10,33

Iteration 30
      ,30,40,35
      ,32,10,29,10
      ,13,38,32
      ,22,24,40
      ,27,10,26

Iteration 40
      ,32,40,36
      ,31,10,28,10
      ,16,37,35
      ,19,25,40
      ,27,10,27

-------------------------Independent Run 4-------------------------
Iteration 0
      ,36,38,26
      ,27,12,18,39
      ,37,10,24
      ,24,30,13
      ,24,21,16

Iteration 10
      ,40,10,23
      ,30,10,39,10
      ,12,39,18
      ,10,40,40
      ,40,10,12

Iteration 20
      ,40,10,23
      ,34,10,39,10
      ,10,37,29
      ,10,40,39
      ,35,10,17

Iteration 30
      ,40,10,28
      ,34,10,33,12
      ,10,37,38
      ,10,40,40
      ,32,10,22

Iteration 40
      ,40,10,25
      ,34,10,33,10
      ,10,37,33
      ,10,40,40
      ,30,10,17

-------------------------Independent Run 5-------------------------
Iteration 0
      ,30,34,10
      ,34,24,25,28
      ,18,39,11
      ,18,21,27
      ,22,13,11

Iteration 10
      ,26,29,23
      ,28,11,33,13
      ,40,27,27
      ,21,30,39
      ,12,33,34

Iteration 20
      ,26,23,23
      ,25,10,32,10
      ,40,19,28
      ,22,26,35
      ,18,40,31

Iteration 30
      ,24,22,26
      ,25,10,30,10
      ,40,12,27
      ,27,19,33
      ,20,40,29

Iteration 40
      ,27,24,23
      ,26,10,33,10
      ,40,16,29
      ,24,27,34
      ,21,40,30

