Iteration	Metric	Value
0	fitness	0.0029411764705882353
0	global_fitness	0.0029411764705882353
0	arrived_vehicles	340
0	non_arrived_vehicles	143
0	total_trip_time	47921.0
0	total_wait_time	25111.0
1	fitness	0.0029940119760479044
1	global_fitness	0.0029411764705882353
1	arrived_vehicles	334
1	non_arrived_vehicles	136
1	total_trip_time	51913.0
1	total_wait_time	28724.0
2	fitness	0.0027100271002710027
2	global_fitness	0.0027100271002710027
2	arrived_vehicles	369
2	non_arrived_vehicles	130
2	total_trip_time	55325.0
2	total_wait_time	30865.0
3	fitness	0.0027548209366391185
3	global_fitness	0.0027100271002710027
3	arrived_vehicles	363
3	non_arrived_vehicles	140
3	total_trip_time	59273.0
3	total_wait_time	33770.0
4	fitness	0.0026041666666666665
4	global_fitness	0.0026041666666666665
4	arrived_vehicles	384
4	non_arrived_vehicles	137
4	total_trip_time	58497.0
4	total_wait_time	29977.0
5	fitness	0.0026246719160104987
5	global_fitness	0.0026041666666666665
5	arrived_vehicles	381
5	non_arrived_vehicles	121
5	total_trip_time	58104.0
5	total_wait_time	31307.0
6	fitness	0.002680965147453083
6	global_fitness	0.0026041666666666665
6	arrived_vehicles	373
6	non_arrived_vehicles	117
6	total_trip_time	56347.0
6	total_wait_time	30195.0
7	fitness	0.002564102564102564
7	global_fitness	0.002564102564102564
7	arrived_vehicles	390
7	non_arrived_vehicles	110
7	total_trip_time	62670.0
7	total_wait_time	34807.0
8	fitness	0.002617801047120419
8	global_fitness	0.002564102564102564
8	arrived_vehicles	382
8	non_arrived_vehicles	113
8	total_trip_time	58168.0
8	total_wait_time	31543.0
9	fitness	0.002652519893899204
9	global_fitness	0.002564102564102564
9	arrived_vehicles	377
9	non_arrived_vehicles	120
9	total_trip_time	58297.0
9	total_wait_time	31521.0
10	fitness	0.0026595744680851063
10	global_fitness	0.002564102564102564
10	arrived_vehicles	376
10	non_arrived_vehicles	125
10	total_trip_time	58234.0
10	total_wait_time	31188.0
11	fitness	0.0027472527472527475
11	global_fitness	0.002564102564102564
11	arrived_vehicles	364
11	non_arrived_vehicles	138
11	total_trip_time	54631.0
11	total_wait_time	30301.0
12	fitness	0.002631578947368421
12	global_fitness	0.002564102564102564
12	arrived_vehicles	380
12	non_arrived_vehicles	133
12	total_trip_time	56563.0
12	total_wait_time	30205.0
13	fitness	0.002583979328165375
13	global_fitness	0.002564102564102564
13	arrived_vehicles	387
13	non_arrived_vehicles	107
13	total_trip_time	63490.0
13	total_wait_time	37888.0
14	fitness	0.0025575447570332483
14	global_fitness	0.0025575447570332483
14	arrived_vehicles	391
14	non_arrived_vehicles	103
14	total_trip_time	59664.0
14	total_wait_time	32264.0
15	fitness	0.002680965147453083
15	global_fitness	0.0025575447570332483
15	arrived_vehicles	373
15	non_arrived_vehicles	138
15	total_trip_time	56372.0
15	total_wait_time	30300.0
16	fitness	0.0026455026455026454
16	global_fitness	0.0025575447570332483
16	arrived_vehicles	378
16	non_arrived_vehicles	137
16	total_trip_time	58035.0
16	total_wait_time	30650.0
17	fitness	0.002583979328165375
17	global_fitness	0.0025575447570332483
17	arrived_vehicles	387
17	non_arrived_vehicles	122
17	total_trip_time	58479.0
17	total_wait_time	30144.0
18	fitness	0.0025188916876574307
18	global_fitness	0.0025188916876574307
18	arrived_vehicles	397
18	non_arrived_vehicles	111
18	total_trip_time	60326.0
18	total_wait_time	31758.0
19	fitness	0.0026455026455026454
19	global_fitness	0.0025188916876574307
19	arrived_vehicles	378
19	non_arrived_vehicles	138
19	total_trip_time	59398.0
19	total_wait_time	31637.0
20	fitness	0.00273224043715847
20	global_fitness	0.0025188916876574307
20	arrived_vehicles	366
20	non_arrived_vehicles	131
20	total_trip_time	57547.0
20	total_wait_time	31628.0
21	fitness	0.002631578947368421
21	global_fitness	0.0025188916876574307
21	arrived_vehicles	380
21	non_arrived_vehicles	126
21	total_trip_time	57608.0
21	total_wait_time	31566.0
22	fitness	0.002717391304347826
22	global_fitness	0.0025188916876574307
22	arrived_vehicles	368
22	non_arrived_vehicles	139
22	total_trip_time	56480.0
22	total_wait_time	30317.0
23	fitness	0.002577319587628866
23	global_fitness	0.0025188916876574307
23	arrived_vehicles	388
23	non_arrived_vehicles	130
23	total_trip_time	57912.0
23	total_wait_time	29757.0
24	fitness	0.002702702702702703
24	global_fitness	0.0025188916876574307
24	arrived_vehicles	370
24	non_arrived_vehicles	130
24	total_trip_time	52971.0
24	total_wait_time	27190.0
25	fitness	0.002680965147453083
25	global_fitness	0.0025188916876574307
25	arrived_vehicles	373
25	non_arrived_vehicles	148
25	total_trip_time	54667.0
25	total_wait_time	28104.0
26	fitness	0.0026666666666666666
26	global_fitness	0.0025188916876574307
26	arrived_vehicles	375
26	non_arrived_vehicles	125
26	total_trip_time	56130.0
26	total_wait_time	30519.0
27	fitness	0.0026954177897574125
27	global_fitness	0.0025188916876574307
27	arrived_vehicles	371
27	non_arrived_vehicles	131
27	total_trip_time	57022.0
27	total_wait_time	32440.0
28	fitness	0.0026109660574412533
28	global_fitness	0.0025188916876574307
28	arrived_vehicles	383
28	non_arrived_vehicles	116
28	total_trip_time	58346.0
28	total_wait_time	32545.0
29	fitness	0.002680965147453083
29	global_fitness	0.0025188916876574307
29	arrived_vehicles	373
29	non_arrived_vehicles	117
29	total_trip_time	59651.0
29	total_wait_time	32935.0
30	fitness	0.002570694087403599
30	global_fitness	0.0025188916876574307
30	arrived_vehicles	389
30	non_arrived_vehicles	117
30	total_trip_time	58162.0
30	total_wait_time	29243.0
31	fitness	0.0025188916876574307
31	global_fitness	0.0025188916876574307
31	arrived_vehicles	397
31	non_arrived_vehicles	106
31	total_trip_time	59262.0
31	total_wait_time	32322.0
32	fitness	0.0026041666666666665
32	global_fitness	0.0025188916876574307
32	arrived_vehicles	384
32	non_arrived_vehicles	109
32	total_trip_time	59635.0
32	total_wait_time	34097.0
33	fitness	0.0026109660574412533
33	global_fitness	0.0025188916876574307
33	arrived_vehicles	383
33	non_arrived_vehicles	124
33	total_trip_time	61035.0
33	total_wait_time	33276.0
34	fitness	0.0025575447570332483
34	global_fitness	0.0025188916876574307
34	arrived_vehicles	391
34	non_arrived_vehicles	130
34	total_trip_time	62934.0
34	total_wait_time	34675.0
35	fitness	0.002583979328165375
35	global_fitness	0.0025188916876574307
35	arrived_vehicles	387
35	non_arrived_vehicles	145
35	total_trip_time	58859.0
35	total_wait_time	29834.0
36	fitness	0.002652519893899204
36	global_fitness	0.0025188916876574307
36	arrived_vehicles	377
36	non_arrived_vehicles	143
