Iteration	Metric	Value
0	fitness	1.282697520661157
0	global_fitness	1.282697520661157
0	arrived_vehicles	275
0	non_arrived_vehicles	69
0	total_trip_time	39950.0
0	total_wait_time	22554.0
1	fitness	1.2315104061016675
1	global_fitness	1.2315104061016675
1	arrived_vehicles	314
1	non_arrived_vehicles	63
1	total_trip_time	55665.0
1	total_wait_time	34257.0
2	fitness	1.2949935528664946
2	global_fitness	1.2315104061016675
2	arrived_vehicles	284
2	non_arrived_vehicles	70
2	total_trip_time	44038.0
2	total_wait_time	25411.0
3	fitness	1.0871785858293441
3	global_fitness	1.0871785858293441
3	arrived_vehicles	311
3	non_arrived_vehicles	52
3	total_trip_time	50022.0
3	total_wait_time	29131.0
4	fitness	1.0706519534261025
4	global_fitness	1.0706519534261025
4	arrived_vehicles	314
4	non_arrived_vehicles	54
4	total_trip_time	49833.0
4	total_wait_time	28729.0
5	fitness	1.1054199539776464
5	global_fitness	1.0706519534261025
5	arrived_vehicles	312
5	non_arrived_vehicles	53
5	total_trip_time	51306.0
5	total_wait_time	29800.0
6	fitness	0.9751745688823734
6	global_fitness	0.9751745688823734
6	arrived_vehicles	322
6	non_arrived_vehicles	48
6	total_trip_time	49421.0
6	total_wait_time	27689.0
7	fitness	0.8692758698352961
7	global_fitness	0.8692758698352961
7	arrived_vehicles	371
7	non_arrived_vehicles	49
7	total_trip_time	61486.0
7	total_wait_time	33662.0
8	fitness	0.8209153483878758
8	global_fitness	0.8209153483878758
8	arrived_vehicles	364
8	non_arrived_vehicles	48
8	total_trip_time	55471.0
8	total_wait_time	29297.0
9	fitness	0.8733483377488394
9	global_fitness	0.8209153483878758
9	arrived_vehicles	347
9	non_arrived_vehicles	50
9	total_trip_time	52764.0
9	total_wait_time	27395.0
10	fitness	0.8604826323251418
10	global_fitness	0.8209153483878758
10	arrived_vehicles	368
10	non_arrived_vehicles	45
10	total_trip_time	61286.0
10	total_wait_time	32744.0
11	fitness	0.7087182628915143
11	global_fitness	0.7087182628915143
11	arrived_vehicles	379
11	non_arrived_vehicles	40
11	total_trip_time	54703.0
11	total_wait_time	27098.0
12	fitness	0.7969783790170132
12	global_fitness	0.7087182628915143
12	arrived_vehicles	368
12	non_arrived_vehicles	47
12	total_trip_time	55843.0
12	total_wait_time	28587.0
13	fitness	0.7193607631369754
13	global_fitness	0.7087182628915143
13	arrived_vehicles	382
13	non_arrived_vehicles	38
13	total_trip_time	56386.0
13	total_wait_time	29586.0
14	fitness	0.7171829899215354
14	global_fitness	0.7087182628915143
14	arrived_vehicles	381
14	non_arrived_vehicles	38
14	total_trip_time	55799.0
14	total_wait_time	29308.0
15	fitness	0.6615089283413641
15	global_fitness	0.6615089283413641
15	arrived_vehicles	394
15	non_arrived_vehicles	26
15	total_trip_time	59030.0
15	total_wait_time	30660.0
16	fitness	0.775936
16	global_fitness	0.6615089283413641
16	arrived_vehicles	375
16	non_arrived_vehicles	45
16	total_trip_time	56798.0
16	total_wait_time	29818.0
17	fitness	0.7345124859515912
17	global_fitness	0.6615089283413641
17	arrived_vehicles	382
17	non_arrived_vehicles	38
17	total_trip_time	57515.0
17	total_wait_time	30668.0
18	fitness	0.7825431096113701
18	global_fitness	0.6615089283413641
18	arrived_vehicles	374
18	non_arrived_vehicles	46
18	total_trip_time	56456.0
18	total_wait_time	30003.0
19	fitness	0.6852794214332676
19	global_fitness	0.6615089283413641
19	arrived_vehicles	390
19	non_arrived_vehicles	30
19	total_trip_time	58310.0
19	total_wait_time	30921.0
20	fitness	0.7425573833075418
20	global_fitness	0.6615089283413641
20	arrived_vehicles	383
20	non_arrived_vehicles	37
20	total_trip_time	59040.0
20	total_wait_time	31385.0
21	fitness	0.7029024698034974
21	global_fitness	0.6615089283413641
21	arrived_vehicles	387
21	non_arrived_vehicles	33
21	total_trip_time	58292.0
21	total_wait_time	30481.0
22	fitness	0.7138504155124654
22	global_fitness	0.6615089283413641
22	arrived_vehicles	380
22	non_arrived_vehicles	40
22	total_trip_time	54551.0
22	total_wait_time	28529.0
23	fitness	0.7290242513020834
23	global_fitness	0.6615089283413641
23	arrived_vehicles	384
23	non_arrived_vehicles	36
23	total_trip_time	58953.0
23	total_wait_time	30546.0
24	fitness	0.7423607967406066
24	global_fitness	0.6615089283413641
24	arrived_vehicles	376
24	non_arrived_vehicles	36
24	total_trip_time	57623.0
24	total_wait_time	29329.0
25	fitness	0.7365028090865422
25	global_fitness	0.6615089283413641
25	arrived_vehicles	379
25	non_arrived_vehicles	41
25	total_trip_time	56513.0
25	total_wait_time	28779.0
26	fitness	0.6506629339159216
26	global_fitness	0.6506629339159216
26	arrived_vehicles	391
26	non_arrived_vehicles	29
26	total_trip_time	56652.0
26	total_wait_time	28322.0
27	fitness	0.7306094182825484
27	global_fitness	0.6506629339159216
27	arrived_vehicles	380
27	non_arrived_vehicles	40
27	total_trip_time	56687.0
27	total_wait_time	28813.0
28	fitness	0.6723954890531418
28	global_fitness	0.6506629339159216
28	arrived_vehicles	387
28	non_arrived_vehicles	33
28	total_trip_time	55875.0
28	total_wait_time	28329.0
29	fitness	0.6236108017128289
29	global_fitness	0.6236108017128289
29	arrived_vehicles	402
29	non_arrived_vehicles	18
29	total_trip_time	60625.0
29	total_wait_time	31153.0
30	fitness	0.6134857491236092
30	global_fitness	0.6134857491236092
30	arrived_vehicles	405
30	non_arrived_vehicles	15
30	total_trip_time	61326.0
30	total_wait_time	31801.0
31	fitness	0.6238793469916059
31	global_fitness	0.6134857491236092
31	arrived_vehicles	397
31	non_arrived_vehicles	23
31	total_trip_time	57430.0
31	total_wait_time	29399.0
32	fitness	0.6333473625140292
32	global_fitness	0.6134857491236092
32	arrived_vehicles	396
32	non_arrived_vehicles	24
32	total_trip_time	58187.0
32	total_wait_time	29132.0
33	fitness	0.6682792651189157
33	global_fitness	0.6134857491236092
33	arrived_vehicles	394
33	non_arrived_vehicles	26
33	total_trip_time	59783.0
33	total_wait_time	30958.0
34	fitness	0.5969090077732053
34	global_fitness	0.5969090077732053
34	arrived_vehicles	405
34	non_arrived_vehicles	15
34	total_trip_time	59887.0
34	total_wait_time	30521.0
35	fitness	0.6047253460207612
35	global_fitness	0.5969090077732053
35	arrived_vehicles	408
35	non_arrived_vehicles	12
35	total_trip_time	62136.0
35	total_wait_time	32529.0
36	fitness	0.6822386559818598
36	global_fitness	0.5969090077732053
36	arrived_vehicles	394
36	non_arrived_vehicles	26
36	total_trip_time	61139.0
36	total_wait_time	31769.0
37	fitness	0.6012314098750744
37	global_fitness	0.5969090077732053
37	arrived_vehicles	410
37	non_arrived_vehicles	10
37	total_trip_time	63182.0
37	total_wait_time	32885.0
38	fitness	0.6041522368444421
38	global_fitness	0.5969090077732053
38	arrived_vehicles	411
38	non_arrived_vehicles	9
38	total_trip_time	63962.0
38	total_wait_time	33592.0
39	fitness	0.6062273306538575
39	global_fitness	0.5969090077732053
39	arrived_vehicles	404
39	non_arrived_vehicles	16
39	total_trip_time	60488.0
39	total_wait_time	30458.0
