Iteration	Metric	Value
0	fitness	0.27381418539692487
0	global_fitness	0.27381418539692487
0	arrived_vehicles	339
0	non_arrived_vehicles	168
0	total_trip_time	54604.0
0	total_wait_time	31467.0
1	fitness	0.26944959910367283
1	global_fitness	0.26944959910367283
1	arrived_vehicles	338
1	non_arrived_vehicles	160
1	total_trip_time	55576.0
1	total_wait_time	30783.0
2	fitness	0.2317465889319618
2	global_fitness	0.2317465889319618
2	arrived_vehicles	362
2	non_arrived_vehicles	138
2	total_trip_time	56535.0
2	total_wait_time	30369.0
3	fitness	0.2657571644994319
3	global_fitness	0.2317465889319618
3	arrived_vehicles	356
3	non_arrived_vehicles	136
3	total_trip_time	57668.0
3	total_wait_time	33681.0
4	fitness	0.2021141087480154
4	global_fitness	0.2021141087480154
4	arrived_vehicles	407
4	non_arrived_vehicles	113
4	total_trip_time	64004.0
4	total_wait_time	33480.0
5	fitness	0.20224054136453035
5	global_fitness	0.2021141087480154
5	arrived_vehicles	409
5	non_arrived_vehicles	123
5	total_trip_time	64868.0
5	total_wait_time	33831.0
6	fitness	0.21850307363496493
6	global_fitness	0.2021141087480154
6	arrived_vehicles	379
6	non_arrived_vehicles	127
6	total_trip_time	57869.0
6	total_wait_time	31386.0
7	fitness	0.20810910533900487
7	global_fitness	0.2021141087480154
7	arrived_vehicles	379
7	non_arrived_vehicles	126
7	total_trip_time	59172.0
7	total_wait_time	29893.0
8	fitness	0.22580166160562481
8	global_fitness	0.2021141087480154
8	arrived_vehicles	367
8	non_arrived_vehicles	124
8	total_trip_time	54680.0
8	total_wait_time	30413.0
9	fitness	0.22845804988662133
9	global_fitness	0.2021141087480154
9	arrived_vehicles	378
9	non_arrived_vehicles	126
9	total_trip_time	59545.0
9	total_wait_time	32643.0
10	fitness	0.2206422521312464
10	global_fitness	0.2021141087480154
10	arrived_vehicles	382
10	non_arrived_vehicles	119
10	total_trip_time	60500.0
10	total_wait_time	32197.0
11	fitness	0.2149645802944774
11	global_fitness	0.2021141087480154
11	arrived_vehicles	391
11	non_arrived_vehicles	138
11	total_trip_time	61391.0
11	total_wait_time	32864.0
12	fitness	0.22729851593060407
12	global_fitness	0.2021141087480154
12	arrived_vehicles	366
12	non_arrived_vehicles	144
12	total_trip_time	55443.0
12	total_wait_time	30448.0
13	fitness	0.2064481524846122
13	global_fitness	0.2021141087480154
13	arrived_vehicles	391
13	non_arrived_vehicles	129
13	total_trip_time	62714.0
13	total_wait_time	31562.0
14	fitness	0.2000525969756739
14	global_fitness	0.2000525969756739
14	arrived_vehicles	390
14	non_arrived_vehicles	116
14	total_trip_time	57865.0
14	total_wait_time	30428.0
15	fitness	0.2095989480604865
15	global_fitness	0.2000525969756739
15	arrived_vehicles	390
15	non_arrived_vehicles	129
15	total_trip_time	61233.0
15	total_wait_time	31880.0
16	fitness	0.23036160420775806
16	global_fitness	0.2000525969756739
16	arrived_vehicles	390
16	non_arrived_vehicles	128
16	total_trip_time	63270.0
16	total_wait_time	35038.0
17	fitness	0.21133714350384789
17	global_fitness	0.2000525969756739
17	arrived_vehicles	376
17	non_arrived_vehicles	140
17	total_trip_time	56762.0
17	total_wait_time	29878.0
18	fitness	0.2110815574427175
18	global_fitness	0.2000525969756739
18	arrived_vehicles	395
18	non_arrived_vehicles	111
18	total_trip_time	61306.0
18	total_wait_time	32934.0
19	fitness	0.22670222222222222
19	global_fitness	0.2000525969756739
19	arrived_vehicles	375
19	non_arrived_vehicles	148
19	total_trip_time	60333.0
19	total_wait_time	31880.0
20	fitness	0.2062537040377232
20	global_fitness	0.2000525969756739
20	arrived_vehicles	394
20	non_arrived_vehicles	130
20	total_trip_time	63166.0
20	total_wait_time	32018.0
21	fitness	0.22849071896893483
21	global_fitness	0.2000525969756739
21	arrived_vehicles	353
21	non_arrived_vehicles	144
21	total_trip_time	52117.0
21	total_wait_time	28472.0
22	fitness	0.1963625
22	global_fitness	0.1963625
22	arrived_vehicles	400
22	non_arrived_vehicles	113
22	total_trip_time	60439.0
22	total_wait_time	31418.0
23	fitness	0.20722180890636624
23	global_fitness	0.1963625
23	arrived_vehicles	388
23	non_arrived_vehicles	117
23	total_trip_time	60415.0
23	total_wait_time	31196.0
24	fitness	0.2069091796875
24	global_fitness	0.1963625
24	arrived_vehicles	384
24	non_arrived_vehicles	143
24	total_trip_time	58384.0
24	total_wait_time	30510.0
25	fitness	0.18035764899894355
25	global_fitness	0.18035764899894355
25	arrived_vehicles	394
25	non_arrived_vehicles	101
25	total_trip_time	53944.0
25	total_wait_time	27998.0
26	fitness	0.17785828878588217
26	global_fitness	0.17785828878588217
26	arrived_vehicles	411
26	non_arrived_vehicles	115
26	total_trip_time	57889.0
26	total_wait_time	30044.0
27	fitness	0.1968779493114542
27	global_fitness	0.17785828878588217
27	arrived_vehicles	381
27	non_arrived_vehicles	113
27	total_trip_time	55429.0
27	total_wait_time	28579.0
28	fitness	0.19102227079395084
28	global_fitness	0.17785828878588217
28	arrived_vehicles	368
28	non_arrived_vehicles	141
28	total_trip_time	50371.0
28	total_wait_time	25869.0
29	fitness	0.19108481262327418
29	global_fitness	0.17785828878588217
29	arrived_vehicles	390
29	non_arrived_vehicles	145
29	total_trip_time	56864.0
29	total_wait_time	29064.0
30	fitness	0.19974878438837415
30	global_fitness	0.17785828878588217
30	arrived_vehicles	393
30	non_arrived_vehicles	110
30	total_trip_time	58885.0
30	total_wait_time	30851.0
31	fitness	0.1855604692625421
31	global_fitness	0.17785828878588217
31	arrived_vehicles	397
31	non_arrived_vehicles	121
31	total_trip_time	59325.0
31	total_wait_time	29246.0
32	fitness	0.1861504448784722
32	global_fitness	0.17785828878588217
32	arrived_vehicles	384
32	non_arrived_vehicles	114
32	total_trip_time	54535.0
32	total_wait_time	27449.0
33	fitness	0.19194380434555594
33	global_fitness	0.17785828878588217
33	arrived_vehicles	379
33	non_arrived_vehicles	129
33	total_trip_time	55440.0
33	total_wait_time	27571.0
34	fitness	0.18920465051775148
34	global_fitness	0.17785828878588217
34	arrived_vehicles	416
34	non_arrived_vehicles	105
34	total_trip_time	62482.0
34	total_wait_time	32743.0
35	fitness	0.19503610052176293
35	global_fitness	0.17785828878588217
35	arrived_vehicles	401
35	non_arrived_vehicles	123
35	total_trip_time	60630.0
35	total_wait_time	31362.0
36	fitness	0.17928907481736925
36	global_fitness	0.17785828878588217
36	arrived_vehicles	399
36	non_arrived_vehicles	106
36	total_trip_time	55318.0
36	total_wait_time	28543.0
37	fitness	0.18962345777920206
37	global_fitness	0.17785828878588217
37	arrived_vehicles	395
37	non_arrived_vehicles	106
37	total_trip_time	56611.0
37	total_wait_time	29586.0
38	fitness	0.20571412989385707
38	global_fitness	0.17785828878588217
38	arrived_vehicles	383
38	non_arrived_vehicles	118
38	total_trip_time	56107.0
38	total_wait_time	30176.0
39	fitness	0.18351915147569445
39	global_fitness	0.17785828878588217
39	arrived_vehicles	384
39	non_arrived_vehicles	117
39	total_trip_time	52270.0
39	total_wait_time	27061.0
