Iteration	Metric	Value
0	fitness	0.25788863693625597
0	global_fitness	0.25788863693625597
0	arrived_vehicles	315
0	non_arrived_vehicles	141
0	total_trip_time	47562.0
0	total_wait_time	25589.0
1	fitness	0.2424158191873784
1	global_fitness	0.2424158191873784
1	arrived_vehicles	323
1	non_arrived_vehicles	158
1	total_trip_time	48813.0
1	total_wait_time	25291.0
2	fitness	0.19114190653520954
2	global_fitness	0.19114190653520954
2	arrived_vehicles	362
2	non_arrived_vehicles	126
2	total_trip_time	49387.0
2	total_wait_time	25048.0
3	fitness	0.24487024221453288
3	global_fitness	0.19114190653520954
3	arrived_vehicles	340
3	non_arrived_vehicles	135
3	total_trip_time	50444.0
3	total_wait_time	28307.0
4	fitness	0.2120439502030579
4	global_fitness	0.19114190653520954
4	arrived_vehicles	347
4	non_arrived_vehicles	129
4	total_trip_time	50381.0
4	total_wait_time	25532.0
5	fitness	0.2234443123265953
5	global_fitness	0.19114190653520954
5	arrived_vehicles	348
5	non_arrived_vehicles	148
5	total_trip_time	50953.0
5	total_wait_time	27060.0
6	fitness	0.20232016483024276
6	global_fitness	0.19114190653520954
6	arrived_vehicles	366
6	non_arrived_vehicles	135
6	total_trip_time	52097.0
6	total_wait_time	27102.0
7	fitness	0.22147317152848414
7	global_fitness	0.19114190653520954
7	arrived_vehicles	367
7	non_arrived_vehicles	138
7	total_trip_time	56358.0
7	total_wait_time	29830.0
8	fitness	0.22340709144228205
8	global_fitness	0.19114190653520954
8	arrived_vehicles	341
8	non_arrived_vehicles	136
8	total_trip_time	48466.0
8	total_wait_time	25978.0
9	fitness	0.2100837971138895
9	global_fitness	0.19114190653520954
9	arrived_vehicles	377
9	non_arrived_vehicles	143
9	total_trip_time	56846.0
9	total_wait_time	29859.0
10	fitness	0.21828933053177088
10	global_fitness	0.19114190653520954
10	arrived_vehicles	347
10	non_arrived_vehicles	130
10	total_trip_time	49588.0
10	total_wait_time	26284.0
11	fitness	0.18547141754125082
11	global_fitness	0.18547141754125082
11	arrived_vehicles	374
11	non_arrived_vehicles	117
11	total_trip_time	50901.0
11	total_wait_time	25943.0
12	fitness	0.20444390774061103
12	global_fitness	0.18547141754125082
12	arrived_vehicles	364
12	non_arrived_vehicles	139
12	total_trip_time	52512.0
12	total_wait_time	27088.0
13	fitness	0.1982621457269273
13	global_fitness	0.18547141754125082
13	arrived_vehicles	371
13	non_arrived_vehicles	143
13	total_trip_time	52753.0
13	total_wait_time	27289.0
14	fitness	0.2030523391904123
14	global_fitness	0.18547141754125082
14	arrived_vehicles	358
14	non_arrived_vehicles	119
14	total_trip_time	50176.0
14	total_wait_time	26024.0
15	fitness	0.1927437641723356
15	global_fitness	0.18547141754125082
15	arrived_vehicles	357
15	non_arrived_vehicles	124
15	total_trip_time	48499.0
15	total_wait_time	24565.0
16	fitness	0.22214917086711958
16	global_fitness	0.18547141754125082
16	arrived_vehicles	351
16	non_arrived_vehicles	115
16	total_trip_time	50493.0
16	total_wait_time	27369.0
17	fitness	0.19097796550094517
17	global_fitness	0.18547141754125082
17	arrived_vehicles	368
17	non_arrived_vehicles	131
17	total_trip_time	50285.0
17	total_wait_time	25863.0
18	fitness	0.20836376917458
18	global_fitness	0.18547141754125082
18	arrived_vehicles	370
18	non_arrived_vehicles	127
18	total_trip_time	54185.0
18	total_wait_time	28525.0
19	fitness	0.1847912451842504
19	global_fitness	0.1847912451842504
19	arrived_vehicles	387
19	non_arrived_vehicles	100
19	total_trip_time	54197.0
19	total_wait_time	27676.0
20	fitness	0.20856478686149016
20	global_fitness	0.1847912451842504
20	arrived_vehicles	364
20	non_arrived_vehicles	146
20	total_trip_time	53949.0
20	total_wait_time	27634.0
21	fitness	0.22122971075771136
21	global_fitness	0.1847912451842504
21	arrived_vehicles	349
21	non_arrived_vehicles	136
21	total_trip_time	50621.0
21	total_wait_time	26946.0
22	fitness	0.21702932098765432
22	global_fitness	0.1847912451842504
22	arrived_vehicles	360
22	non_arrived_vehicles	127
22	total_trip_time	52787.0
22	total_wait_time	28127.0
23	fitness	0.16667184905566507
23	global_fitness	0.16667184905566507
23	arrived_vehicles	401
23	non_arrived_vehicles	111
23	total_trip_time	53241.0
23	total_wait_time	26801.0
24	fitness	0.2101362813613526
24	global_fitness	0.16667184905566507
24	arrived_vehicles	351
24	non_arrived_vehicles	145
24	total_trip_time	48360.0
24	total_wait_time	25889.0
25	fitness	0.18698926454093895
25	global_fitness	0.16667184905566507
25	arrived_vehicles	395
25	non_arrived_vehicles	122
25	total_trip_time	57087.0
25	total_wait_time	29175.0
26	fitness	0.19355070382074116
26	global_fitness	0.16667184905566507
26	arrived_vehicles	354
26	non_arrived_vehicles	132
26	total_trip_time	46960.0
26	total_wait_time	24255.0
27	fitness	0.2125791954058862
27	global_fitness	0.16667184905566507
27	arrived_vehicles	358
27	non_arrived_vehicles	120
27	total_trip_time	50515.0
27	total_wait_time	27245.0
28	fitness	0.18034845496383958
28	global_fitness	0.16667184905566507
28	arrived_vehicles	390
28	non_arrived_vehicles	112
28	total_trip_time	52739.0
28	total_wait_time	27431.0
29	fitness	0.18053323593864135
29	global_fitness	0.16667184905566507
29	arrived_vehicles	370
29	non_arrived_vehicles	117
29	total_trip_time	49878.0
29	total_wait_time	24715.0
30	fitness	0.2080804438835807
30	global_fitness	0.16667184905566507
30	arrived_vehicles	387
30	non_arrived_vehicles	133
30	total_trip_time	58309.0
30	total_wait_time	31164.0
31	fitness	0.21880507931421248
31	global_fitness	0.16667184905566507
31	arrived_vehicles	316
31	non_arrived_vehicles	141
31	total_trip_time	42491.0
31	total_wait_time	21849.0
32	fitness	0.17546398891966758
32	global_fitness	0.16667184905566507
32	arrived_vehicles	380
32	non_arrived_vehicles	122
32	total_trip_time	50944.0
32	total_wait_time	25337.0
33	fitness	0.21209399049343594
33	global_fitness	0.16667184905566507
33	arrived_vehicles	376
33	non_arrived_vehicles	127
33	total_trip_time	58123.0
33	total_wait_time	29985.0
34	fitness	0.18742235235140692
34	global_fitness	0.16667184905566507
34	arrived_vehicles	371
34	non_arrived_vehicles	113
34	total_trip_time	50537.0
34	total_wait_time	25797.0
35	fitness	0.21020941799023907
35	global_fitness	0.16667184905566507
35	arrived_vehicles	359
35	non_arrived_vehicles	136
35	total_trip_time	51142.0
35	total_wait_time	27092.0
36	fitness	0.16868517165814464
36	global_fitness	0.16667184905566507
36	arrived_vehicles	370
36	non_arrived_vehicles	105
36	total_trip_time	47053.0
36	total_wait_time	23093.0
37	fitness	0.19660493827160494
37	global_fitness	0.16667184905566507
37	arrived_vehicles	360
37	non_arrived_vehicles	140
37	total_trip_time	49351.0
37	total_wait_time	25480.0
38	fitness	0.18920808091883445
38	global_fitness	0.16667184905566507
38	arrived_vehicles	382
38	non_arrived_vehicles	126
38	total_trip_time	54308.0
38	total_wait_time	27610.0
39	fitness	0.21585259555785125
39	global_fitness	0.16667184905566507
39	arrived_vehicles	352
39	non_arrived_vehicles	143
39	total_trip_time	50573.0
39	total_wait_time	26745.0
