Iteration	Metric	Value
0	fitness	0.9251572084410323
0	global_fitness	0.9251572084410323
0	arrived_vehicles	322
0	non_arrived_vehicles	77
0	total_trip_time	37231.0
0	total_wait_time	20193.0
1	fitness	1.3082548476454294
1	global_fitness	0.9251572084410323
1	arrived_vehicles	285
1	non_arrived_vehicles	95
1	total_trip_time	36744.0
1	total_wait_time	22019.0
2	fitness	1.39865857166649
2	global_fitness	0.9251572084410323
2	arrived_vehicles	257
2	non_arrived_vehicles	100
2	total_trip_time	27515.0
2	total_wait_time	14865.0
3	fitness	0.6065665865609687
3	global_fitness	0.6065665865609687
3	arrived_vehicles	358
3	non_arrived_vehicles	42
3	total_trip_time	37723.0
3	total_wait_time	19017.0
4	fitness	0.6768430931242682
4	global_fitness	0.6065665865609687
4	arrived_vehicles	347
4	non_arrived_vehicles	53
4	total_trip_time	36550.0
4	total_wait_time	18448.0
5	fitness	0.6556769757231405
5	global_fitness	0.6065665865609687
5	arrived_vehicles	352
5	non_arrived_vehicles	48
5	total_trip_time	37822.0
5	total_wait_time	19419.0
6	fitness	0.6106867819719732
6	global_fitness	0.6065665865609687
6	arrived_vehicles	356
6	non_arrived_vehicles	44
6	total_trip_time	37181.0
6	total_wait_time	18215.0
7	fitness	0.6004065766094304
7	global_fitness	0.6004065766094304
7	arrived_vehicles	359
7	non_arrived_vehicles	41
7	total_trip_time	37880.0
7	total_wait_time	19001.0
8	fitness	0.6550797391528925
8	global_fitness	0.6004065766094304
8	arrived_vehicles	352
8	non_arrived_vehicles	48
8	total_trip_time	37761.0
8	total_wait_time	19406.0
9	fitness	0.5811496228543366
9	global_fitness	0.5811496228543366
9	arrived_vehicles	361
9	non_arrived_vehicles	39
9	total_trip_time	37793.0
9	total_wait_time	18443.0
10	fitness	0.5662661514309866
10	global_fitness	0.5662661514309866
10	arrived_vehicles	364
10	non_arrived_vehicles	36
10	total_trip_time	38259.0
10	total_wait_time	18769.0
11	fitness	0.557838243572903
11	global_fitness	0.557838243572903
11	arrived_vehicles	365
11	non_arrived_vehicles	35
11	total_trip_time	38265.0
11	total_wait_time	18553.0
12	fitness	0.5420979545881028
12	global_fitness	0.5420979545881028
12	arrived_vehicles	365
12	non_arrived_vehicles	35
12	total_trip_time	37165.0
12	total_wait_time	17556.0
13	fitness	0.5768062635450688
13	global_fitness	0.5420979545881028
13	arrived_vehicles	362
13	non_arrived_vehicles	38
13	total_trip_time	37979.0
13	total_wait_time	18608.0
14	fitness	0.5399086267132491
14	global_fitness	0.5399086267132491
14	arrived_vehicles	366
14	non_arrived_vehicles	34
14	total_trip_time	37435.0
14	total_wait_time	17889.0
15	fitness	0.5336351016068053
15	global_fitness	0.5336351016068053
15	arrived_vehicles	368
15	non_arrived_vehicles	32
15	total_trip_time	37839.0
15	total_wait_time	18428.0
16	fitness	0.5261418467843215
16	global_fitness	0.5261418467843215
16	arrived_vehicles	369
16	non_arrived_vehicles	31
16	total_trip_time	38074.0
16	total_wait_time	18066.0
17	fitness	0.5010116776505954
17	global_fitness	0.5010116776505954
17	arrived_vehicles	372
17	non_arrived_vehicles	28
17	total_trip_time	37529.0
