Iteration	Metric	Value
0	fitness	9.644689633887581e-06
0	global_fitness	9.644689633887581e-06
0	arrived_vehicles	322
0	non_arrived_vehicles	75
0	total_trip_time	38844.0
0	total_wait_time	21233.0
1	fitness	9.409462155143212e-06
1	global_fitness	9.409462155143212e-06
1	arrived_vehicles	326
1	non_arrived_vehicles	66
1	total_trip_time	36034.0
1	total_wait_time	18661.0
2	fitness	1.1336711673412011e-05
2	global_fitness	9.409462155143212e-06
2	arrived_vehicles	297
2	non_arrived_vehicles	81
2	total_trip_time	35419.0
2	total_wait_time	19575.0
3	fitness	1.0078105316200555e-05
3	global_fitness	9.409462155143212e-06
3	arrived_vehicles	315
3	non_arrived_vehicles	80
3	total_trip_time	36325.0
3	total_wait_time	19449.0
4	fitness	8.353102342209896e-06
4	global_fitness	8.353102342209896e-06
4	arrived_vehicles	346
4	non_arrived_vehicles	54
4	total_trip_time	38517.0
4	total_wait_time	19331.0
5	fitness	8.499859752314087e-06
5	global_fitness	8.353102342209896e-06
5	arrived_vehicles	343
5	non_arrived_vehicles	56
5	total_trip_time	33700.0
5	total_wait_time	15509.0
6	fitness	8.025102520684701e-06
6	global_fitness	8.025102520684701e-06
6	arrived_vehicles	353
6	non_arrived_vehicles	47
6	total_trip_time	37063.0
6	total_wait_time	17802.0
7	fitness	8.163265306122448e-06
7	global_fitness	8.025102520684701e-06
7	arrived_vehicles	350
7	non_arrived_vehicles	50
7	total_trip_time	37506.0
7	total_wait_time	18330.0
8	fitness	7.759095599816886e-06
8	global_fitness	7.759095599816886e-06
8	arrived_vehicles	359
8	non_arrived_vehicles	41
8	total_trip_time	36870.0
8	total_wait_time	17266.0
9	fitness	7.802503042976187e-06
9	global_fitness	7.759095599816886e-06
9	arrived_vehicles	358
9	non_arrived_vehicles	42
9	total_trip_time	36462.0
9	total_wait_time	16911.0
10	fitness	7.547397657287767e-06
10	global_fitness	7.547397657287767e-06
10	arrived_vehicles	364
10	non_arrived_vehicles	36
10	total_trip_time	37821.0
10	total_wait_time	17634.0
11	fitness	7.979826997350698e-06
11	global_fitness	7.547397657287767e-06
11	arrived_vehicles	354
11	non_arrived_vehicles	46
11	total_trip_time	36699.0
11	total_wait_time	17232.0
12	fitness	7.547397657287767e-06
12	global_fitness	7.547397657287767e-06
12	arrived_vehicles	364
12	non_arrived_vehicles	36
12	total_trip_time	37786.0
12	total_wait_time	17951.0
13	fitness	7.89041787653074e-06
13	global_fitness	7.547397657287767e-06
13	arrived_vehicles	356
13	non_arrived_vehicles	44
13	total_trip_time	38554.0
13	total_wait_time	18756.0
14	fitness	7.89041787653074e-06
14	global_fitness	7.547397657287767e-06
14	arrived_vehicles	356
14	non_arrived_vehicles	44
14	total_trip_time	37550.0
14	total_wait_time	17729.0
15	fitness	7.673360394717659e-06
15	global_fitness	7.547397657287767e-06
15	arrived_vehicles	361
15	non_arrived_vehicles	39
15	total_trip_time	35853.0
15	total_wait_time	16154.0
16	fitness	7.4245112815448925e-06
16	global_fitness	7.4245112815448925e-06
16	arrived_vehicles	367
16	non_arrived_vehicles	33
16	total_trip_time	35664.0
16	total_wait_time	15775.0
17	fitness	7.226268932824604e-06
17	global_fitness	7.226268932824604e-06
17	arrived_vehicles	372
17	non_arrived_vehicles	28
17	total_trip_time	37375.0
17	total_wait_time	16648.0
18	fitness	7.4245112815448925e-06
18	global_fitness	7.226268932824604e-06
18	arrived_vehicles	367
18	non_arrived_vehicles	33
18	total_trip_time	36464.0
18	total_wait_time	16464.0
19	fitness	7.673360394717659e-06
19	global_fitness	7.226268932824604e-06
19	arrived_vehicles	361
19	non_arrived_vehicles	39
19	total_trip_time	34115.0
19	total_wait_time	15082.0
20	fitness	7.3046018991964936e-06
20	global_fitness	7.226268932824604e-06
20	arrived_vehicles	370
20	non_arrived_vehicles	30
20	total_trip_time	37826.0
20	total_wait_time	17546.0
21	fitness	7.3046018991964936e-06
21	global_fitness	7.226268932824604e-06
21	arrived_vehicles	370
21	non_arrived_vehicles	30
21	total_trip_time	34057.0
21	total_wait_time	14079.0
22	fitness	6.9986842473614964e-06
22	global_fitness	6.9986842473614964e-06
22	arrived_vehicles	378
22	non_arrived_vehicles	22
22	total_trip_time	37586.0
22	total_wait_time	16892.0
23	fitness	7.547397657287767e-06
23	global_fitness	6.9986842473614964e-06
23	arrived_vehicles	364
23	non_arrived_vehicles	36
23	total_trip_time	36225.0
23	total_wait_time	16520.0
24	fitness	7.2652770613407345e-06
24	global_fitness	6.9986842473614964e-06
24	arrived_vehicles	371
24	non_arrived_vehicles	29
24	total_trip_time	37259.0
24	total_wait_time	16921.0
25	fitness	7.3046018991964936e-06
25	global_fitness	6.9986842473614964e-06
25	arrived_vehicles	370
25	non_arrived_vehicles	30
25	total_trip_time	38274.0
25	total_wait_time	17567.0
26	fitness	6.888902666694223e-06
26	global_fitness	6.888902666694223e-06
26	arrived_vehicles	381
26	non_arrived_vehicles	19
26	total_trip_time	37332.0
26	total_wait_time	16433.0
27	fitness	7.3046018991964936e-06
27	global_fitness	6.888902666694223e-06
27	arrived_vehicles	370
27	non_arrived_vehicles	30
27	total_trip_time	36127.0
27	total_wait_time	16114.0
28	fitness	7.187574121858132e-06
28	global_fitness	6.888902666694223e-06
28	arrived_vehicles	373
28	non_arrived_vehicles	27
28	total_trip_time	36968.0
28	total_wait_time	16490.0
29	fitness	6.9986842473614964e-06
29	global_fitness	6.888902666694223e-06
29	arrived_vehicles	378
29	non_arrived_vehicles	22
29	total_trip_time	36532.0
29	total_wait_time	16162.0
30	fitness	6.961800600107212e-06
30	global_fitness	6.888902666694223e-06
30	arrived_vehicles	379
30	non_arrived_vehicles	21
30	total_trip_time	35026.0
30	total_wait_time	15095.0
31	fitness	6.961800600107212e-06
31	global_fitness	6.888902666694223e-06
31	arrived_vehicles	379
31	non_arrived_vehicles	21
31	total_trip_time	35593.0
31	total_wait_time	15082.0
32	fitness	6.888902666694223e-06
32	global_fitness	6.888902666694223e-06
32	arrived_vehicles	381
32	non_arrived_vehicles	19
