Iteration	Metric	Mean	Std
0	fitness	1.1785519295149065e-05	2.4014549931531392e-06
0	global_fitness	8.599857242369777e-06	N/A
0	arrived_vehicles	295.8	29.73482806407328
0	non_arrived_vehicles	84.2	20.917934888511343
0	total_trip_time	31676.1	3298.6526779883934
0	total_wait_time	15789.6	1603.1071205630647
1	fitness	9.256524318387751e-06	7.144166146136167e-07
1	global_fitness	8.353102342209896e-06	N/A
1	arrived_vehicles	329.4	12.443472184241825
1	non_arrived_vehicles	56.4	10.594338110519224
1	total_trip_time	34739.1	2007.905149652244
1	total_wait_time	16684.9	1655.2444200177808
2	fitness	8.988080758192992e-06	5.391560680324807e-07
2	global_fitness	8.25736557008852e-06	N/A
2	arrived_vehicles	334.0	9.919677414109795
2	non_arrived_vehicles	54.9	10.520931517693668
2	total_trip_time	35488.0	857.0712922505338
2	total_wait_time	17090.3	544.0829072852777
3	fitness	9.382564151470874e-06	1.08571820487971e-06
3	global_fitness	8.25736557008852e-06	N/A
3	arrived_vehicles	328.0	17.815723392554116
3	non_arrived_vehicles	57.8	15.593588426016636
3	total_trip_time	34806.4	1378.3373462255167
3	total_wait_time	16794.9	779.1153252247065
4	fitness	9.179486839591e-06	9.95856021263734e-07
4	global_fitness	8.163265306122448e-06	N/A
4	arrived_vehicles	331.4	16.650525517232182
4	non_arrived_vehicles	55.4	15.298365925810508
4	total_trip_time	34643.6	1728.2365694545408
4	total_wait_time	16490.8	854.5932131722086
5	fitness	8.54366134574355e-06	5.108301343056983e-07
5	global_fitness	7.38421550094518e-06	N/A
5	arrived_vehicles	342.6	10.678951259369995
5	non_arrived_vehicles	47.4	8.2365041127896
5	total_trip_time	35712.1	941.282470887459
5	total_wait_time	16707.5	839.7657113743094
6	fitness	8.885027638457805e-06	1.1897740447308455e-06
6	global_fitness	7.38421550094518e-06	N/A
6	arrived_vehicles	337.4	19.504871186449808
6	non_arrived_vehicles	49.9	15.102648774304459
6	total_trip_time	33925.4	2320.001689654557
6	total_wait_time	15447.4	1213.4001153782704
7	fitness	8.246297015138916e-06	1.2428313495948658e-06
7	global_fitness	7.0733363512901765e-06	N/A
7	arrived_vehicles	350.7	22.34300785480773
7	non_arrived_vehicles	46.3	19.58085799958725
7	total_trip_time	37396.8	1300.3565511043498
7	total_wait_time	17702.6	960.3106997217099
8	fitness	8.085741113474466e-06	9.179586444494139e-07
8	global_fitness	6.7465002529937596e-06	N/A
8	arrived_vehicles	353.3	19.25123372669918
8	non_arrived_vehicles	44.5	16.524224641416613
8	total_trip_time	37882.5	2122.653115796361
8	total_wait_time	17935.3	1739.4631384424333
9	fitness	8.091962736959858e-06	8.23418891590747e-07
9	global_fitness	6.7465002529937596e-06	N/A
9	arrived_vehicles	352.9	17.885468962260955
9	non_arrived_vehicles	43.1	13.560604706280618
