Iteration	Metric	Value
0	fitness	0.0033112582781456954
0	global_fitness	0.0033112582781456954
0	arrived_vehicles	302
0	non_arrived_vehicles	91
0	total_trip_time	46833.0
0	total_wait_time	25521.0
1	fitness	0.003278688524590164
1	global_fitness	0.003278688524590164
1	arrived_vehicles	305
1	non_arrived_vehicles	68
1	total_trip_time	50699.0
1	total_wait_time	31425.0
2	fitness	0.003076923076923077
2	global_fitness	0.003076923076923077
2	arrived_vehicles	325
2	non_arrived_vehicles	65
2	total_trip_time	55277.0
2	total_wait_time	31673.0
3	fitness	0.0031847133757961785
3	global_fitness	0.003076923076923077
3	arrived_vehicles	314
3	non_arrived_vehicles	44
3	total_trip_time	49864.0
3	total_wait_time	29431.0
4	fitness	0.003246753246753247
4	global_fitness	0.003076923076923077
4	arrived_vehicles	308
4	non_arrived_vehicles	107
4	total_trip_time	54722.0
4	total_wait_time	31425.0
5	fitness	0.0030120481927710845
5	global_fitness	0.0030120481927710845
5	arrived_vehicles	332
5	non_arrived_vehicles	48
5	total_trip_time	52903.0
5	total_wait_time	30683.0
6	fitness	0.0029498525073746312
6	global_fitness	0.0029498525073746312
6	arrived_vehicles	339
6	non_arrived_vehicles	61
6	total_trip_time	53453.0
6	total_wait_time	29174.0
7	fitness	0.0027624309392265192
7	global_fitness	0.0027624309392265192
7	arrived_vehicles	362
7	non_arrived_vehicles	58
7	total_trip_time	57787.0
7	total_wait_time	31429.0
8	fitness	0.002932551319648094
8	global_fitness	0.0027624309392265192
8	arrived_vehicles	341
8	non_arrived_vehicles	76
8	total_trip_time	55421.0
8	total_wait_time	30445.0
9	fitness	0.0028328611898017
9	global_fitness	0.0027624309392265192
9	arrived_vehicles	353
9	non_arrived_vehicles	67
9	total_trip_time	54805.0
9	total_wait_time	29314.0
10	fitness	0.002770083102493075
10	global_fitness	0.0027624309392265192
10	arrived_vehicles	361
10	non_arrived_vehicles	59
10	total_trip_time	59293.0
10	total_wait_time	30918.0
11	fitness	0.0026666666666666666
11	global_fitness	0.0026666666666666666
11	arrived_vehicles	375
11	non_arrived_vehicles	45
11	total_trip_time	60716.0
11	total_wait_time	33106.0
12	fitness	0.002785515320334262
12	global_fitness	0.0026666666666666666
12	arrived_vehicles	359
12	non_arrived_vehicles	61
12	total_trip_time	57853.0
12	total_wait_time	31725.0
13	fitness	0.0027624309392265192
13	global_fitness	0.0026666666666666666
13	arrived_vehicles	362
13	non_arrived_vehicles	58
13	total_trip_time	58044.0
13	total_wait_time	30778.0
14	fitness	0.0027247956403269754
14	global_fitness	0.0026666666666666666
14	arrived_vehicles	367
14	non_arrived_vehicles	53
14	total_trip_time	60051.0
14	total_wait_time	32237.0
15	fitness	0.002932551319648094
15	global_fitness	0.0026666666666666666
15	arrived_vehicles	341
15	non_arrived_vehicles	79
15	total_trip_time	53670.0
15	total_wait_time	28973.0
16	fitness	0.0027247956403269754
16	global_fitness	0.0026666666666666666
16	arrived_vehicles	367
16	non_arrived_vehicles	53
16	total_trip_time	60444.0
16	total_wait_time	32758.0
17	fitness	0.00267379679144385
17	global_fitness	0.0026666666666666666
17	arrived_vehicles	374
17	non_arrived_vehicles	46
17	total_trip_time	60377.0
17	total_wait_time	32298.0
18	fitness	0.0027548209366391185
18	global_fitness	0.0026666666666666666
18	arrived_vehicles	363
18	non_arrived_vehicles	56
18	total_trip_time	61793.0
18	total_wait_time	33939.0
19	fitness	0.002777777777777778
19	global_fitness	0.0026666666666666666
19	arrived_vehicles	360
19	non_arrived_vehicles	59
19	total_trip_time	59040.0
19	total_wait_time	31843.0
20	fitness	0.002793296089385475
20	global_fitness	0.0026666666666666666
20	arrived_vehicles	358
20	non_arrived_vehicles	60
20	total_trip_time	57468.0
20	total_wait_time	31723.0
21	fitness	0.002840909090909091
21	global_fitness	0.0026666666666666666
21	arrived_vehicles	352
21	non_arrived_vehicles	68
21	total_trip_time	53037.0
21	total_wait_time	28218.0
22	fitness	0.0029498525073746312
22	global_fitness	0.0026666666666666666
22	arrived_vehicles	339
22	non_arrived_vehicles	81
22	total_trip_time	53526.0
22	total_wait_time	28562.0
23	fitness	0.0026246719160104987
23	global_fitness	0.0026246719160104987
23	arrived_vehicles	381
23	non_arrived_vehicles	39
23	total_trip_time	61705.0
23	total_wait_time	33712.0
24	fitness	0.002702702702702703
24	global_fitness	0.0026246719160104987
24	arrived_vehicles	370
24	non_arrived_vehicles	50
24	total_trip_time	59005.0
24	total_wait_time	31605.0
25	fitness	0.002583979328165375
25	global_fitness	0.002583979328165375
25	arrived_vehicles	387
25	non_arrived_vehicles	33
25	total_trip_time	63947.0
25	total_wait_time	34799.0
26	fitness	0.002531645569620253
26	global_fitness	0.002531645569620253
26	arrived_vehicles	395
26	non_arrived_vehicles	25
26	total_trip_time	63491.0
26	total_wait_time	33921.0
27	fitness	0.002564102564102564
27	global_fitness	0.002531645569620253
27	arrived_vehicles	390
27	non_arrived_vehicles	30
27	total_trip_time	60220.0
27	total_wait_time	31189.0
28	fitness	0.002564102564102564
28	global_fitness	0.002531645569620253
28	arrived_vehicles	390
28	non_arrived_vehicles	30
28	total_trip_time	65061.0
28	total_wait_time	35807.0
29	fitness	0.0025906735751295338
29	global_fitness	0.002531645569620253
29	arrived_vehicles	386
29	non_arrived_vehicles	34
29	total_trip_time	61365.0
29	total_wait_time	32058.0
30	fitness	0.002617801047120419
30	global_fitness	0.002531645569620253
30	arrived_vehicles	382
30	non_arrived_vehicles	38
30	total_trip_time	61522.0
30	total_wait_time	32489.0
31	fitness	0.0025575447570332483
31	global_fitness	0.002531645569620253
31	arrived_vehicles	391
31	non_arrived_vehicles	29
31	total_trip_time	61430.0
31	total_wait_time	32323.0
32	fitness	0.002577319587628866
32	global_fitness	0.002531645569620253
32	arrived_vehicles	388
32	non_arrived_vehicles	32
32	total_trip_time	60915.0
32	total_wait_time	32453.0
33	fitness	0.0025575447570332483
33	global_fitness	0.002531645569620253
33	arrived_vehicles	391
33	non_arrived_vehicles	29
33	total_trip_time	62992.0
33	total_wait_time	33099.0
34	fitness	0.0026109660574412533
34	global_fitness	0.002531645569620253
34	arrived_vehicles	383
34	non_arrived_vehicles	37
34	total_trip_time	63766.0
34	total_wait_time	35157.0
35	fitness	0.0025974025974025974
35	global_fitness	0.002531645569620253
35	arrived_vehicles	385
35	non_arrived_vehicles	35
35	total_trip_time	61750.0
35	total_wait_time	32697.0
36	fitness	0.002570694087403599
36	global_fitness	0.002531645569620253
36	arrived_vehicles	389
36	non_arrived_vehicles	31
36	total_trip_time	62493.0
36	total_wait_time	33460.0
37	fitness	0.002512562814070352
37	global_fitness	0.002512562814070352
37	arrived_vehicles	398
37	non_arrived_vehicles	22
37	total_trip_time	63973.0
37	total_wait_time	34887.0
38	fitness	0.002531645569620253
38	global_fitness	0.002512562814070352
38	arrived_vehicles	395
38	non_arrived_vehicles	25
38	total_trip_time	65891.0
38	total_wait_time	35730.0
39	fitness	0.002638522427440633
39	global_fitness	0.002512562814070352
39	arrived_vehicles	379
39	non_arrived_vehicles	41
39	total_trip_time	63242.0
39	total_wait_time	35268.0
