Iteration	Metric	Mean	Std
0	fitness	1.1371841295992595	0.26485578303049195
0	global_fitness	0.6258587660192892	N/A
0	arrived_vehicles	301.9	21.773607877428123
0	non_arrived_vehicles	80.5	18.43502101978731
0	total_trip_time	32068.2	2555.1359572437627
0	total_wait_time	28440.8	3224.1120886222297
1	fitness	1.047987688007198	0.10095408636855105
1	global_fitness	0.6258587660192892	N/A
1	arrived_vehicles	308.0	8.8656641037206
1	non_arrived_vehicles	74.9	6.441273166075166
1	total_trip_time	33502.2	1016.6289195178347
1	total_wait_time	28014.0	1428.4752010448065
2	fitness	1.0298709073821037	0.15291899231080341
2	global_fitness	0.6258587660192892	N/A
2	arrived_vehicles	309.8	13.934130758680285
2	non_arrived_vehicles	73.6	10.489995233554684
2	total_trip_time	33665.2	1341.465825133089
2	total_wait_time	27276.7	1705.6339613176094
3	fitness	0.8667712042983438	0.1163520690691866
3	global_fitness	0.6258587660192892	N/A
3	arrived_vehicles	326.5	13.253301475481496
3	non_arrived_vehicles	62.3	9.940321926376429
3	total_trip_time	35039.0	1799.6801938122228
3	total_wait_time	25381.3	1786.964356107866
4	fitness	0.719302021515988	0.05006641781590536
4	global_fitness	0.6258587660192892	N/A
4	arrived_vehicles	346.5	5.835237784358063
4	non_arrived_vehicles	47.8	5.653317610041028
4	total_trip_time	38205.0	1237.0869007470737
4	total_wait_time	24117.5	769.8103987346495
5	fitness	0.7324782843640006	0.037481658197662866
5	global_fitness	0.6258587660192892	N/A
5	arrived_vehicles	343.3	6.116371473349211
5	non_arrived_vehicles	49.5	4.05585995813465
5	total_trip_time	37377.9	1331.4697480603907
5	total_wait_time	24090.2	457.433667322378
6	fitness	0.7159860670419878	0.04945093415369577
6	global_fitness	0.6258587660192892	N/A
6	arrived_vehicles	340.8	8.55336191213724
6	non_arrived_vehicles	48.2	6.241794613730893
6	total_trip_time	35789.2	2642.140828949131
6	total_wait_time	23074.8	903.1627538821562
7	fitness	0.770860457493963	0.11431422666106789
7	global_fitness	0.6258587660192892	N/A
7	arrived_vehicles	334.9	13.837991183694257
7	non_arrived_vehicles	53.1	11.130588483993108
7	total_trip_time	35054.0	2190.973573551265
7	total_wait_time	23987.5	1656.7923376211033
8	fitness	0.6872421206840007	0.08588704699976522
8	global_fitness	0.578130132282242	N/A
8	arrived_vehicles	345.1	12.879829191413991
8	non_arrived_vehicles	45.1	9.310746479203479
8	total_trip_time	36006.0	1928.2575035508094
8	total_wait_time	22675.1	886.9537135611981
9	fitness	0.7357700618506451	0.08387139865537793
9	global_fitness	0.578130132282242	N/A
9	arrived_vehicles	340.5	7.116881339463234
9	non_arrived_vehicles	49.3	7.733692520394123
9	total_trip_time	36557.8	1113.2135284840908
9	total_wait_time	23749.2	1912.0536498749193
10	fitness	0.9057941371814644	0.1244573193917046
10	global_fitness	0.578130132282242	N/A
10	arrived_vehicles	327.1	11.335342959081563
10	non_arrived_vehicles	63.2	9.94786409235671
10	total_trip_time	37451.4	1327.1494414722104
10	total_wait_time	27083.1	1663.9360835080174
11	fitness	0.7592939410709042	0.09507110615708575
11	global_fitness	0.5757714480800118	N/A
11	arrived_vehicles	338.7	8.637708029332781
11	non_arrived_vehicles	53.2	8.829496021857647
11	total_trip_time	36169.6	2080.1778866241225
11	total_wait_time	23899.0	2581.8424816398074
12	fitness	0.715944308981409	0.08543289697149097
12	global_fitness	0.5549583445310401	N/A
12	arrived_vehicles	342.4	10.307278981380101
12	non_arrived_vehicles	49.1	9.751410154434076
12	total_trip_time	35959.6	2251.076107109664
12	total_wait_time	22967.8	1651.8309114434203
13	fitness	0.6308302479743435	0.09061901721860456
13	global_fitness	0.5525186479822727	N/A
13	arrived_vehicles	351.0	13.490737563232042
13	non_arrived_vehicles	40.9	9.213576938409968
13	total_trip_time	35554.9	1922.572362747369
13	total_wait_time	21005.1	1652.0776888512237
