Iteration	Metric	Mean	Std
0	fitness	1.2311921347370327	0.5030810613543054
0	global_fitness	0.7674598601663213	N/A
0	arrived_vehicles	301.3	32.27088471052506
0	non_arrived_vehicles	83.9	23.492339176846567
0	total_trip_time	33030.7	3516.2558794831757
0	total_wait_time	29093.3	4546.100835881228
1	fitness	1.0711576579435902	0.1899544130239553
1	global_fitness	0.7416425120772947	N/A
1	arrived_vehicles	307.9	19.866806487203725
1	non_arrived_vehicles	80.7	14.993665329064806
1	total_trip_time	32226.4	2808.7149802000204
1	total_wait_time	27025.2	2083.9151998102034
2	fitness	0.9208348224733367	0.2002222165528787
2	global_fitness	0.6250343274564728	N/A
2	arrived_vehicles	324.0	22.525541058984576
2	non_arrived_vehicles	69.8	17.685021911210626
2	total_trip_time	33907.4	2956.270325934352
2	total_wait_time	25401.0	2387.929479695747
3	fitness	0.7919112897584867	0.15599861456437777
3	global_fitness	0.5615641226904963	N/A
3	arrived_vehicles	336.9	15.99656213065795
3	non_arrived_vehicles	57.8	15.23023309079674
3	total_trip_time	35692.9	1091.8558925059663
3	total_wait_time	23832.1	2359.6746152806745
4	fitness	0.6492436481932355	0.17917207996784185
4	global_fitness	0.41702142013830323	N/A
4	arrived_vehicles	355.2	20.434284915308393
4	non_arrived_vehicles	42.4	16.36581803638303
4	total_trip_time	36769.5	1126.31800571597
4	total_wait_time	21709.2	3539.4976705741733
5	fitness	0.5625739464038263	0.11572530778121275
5	global_fitness	0.41702142013830323	N/A
5	arrived_vehicles	363.5	14.874474780643517
5	non_arrived_vehicles	35.2	11.565465835840769
5	total_trip_time	36080.4	1078.214839445275
5	total_wait_time	19580.3	2400.2358654932227
6	fitness	0.5222067798007729	0.06692986133008376
6	global_fitness	0.41702142013830323	N/A
6	arrived_vehicles	368.2	8.806815542521598
6	non_arrived_vehicles	31.8	8.806815542521598
6	total_trip_time	36056.8	852.3940168724789
6	total_wait_time	18454.9	1376.0003960755243
7	fitness	0.4879377485792148	0.03990247742921582
7	global_fitness	0.41382789438880896	N/A
7	arrived_vehicles	372.9	5.448853090330111
7	non_arrived_vehicles	27.1	5.448853090330111
7	total_trip_time	36206.6	328.35444263783
7	total_wait_time	17945.8	924.0479208352779
8	fitness	0.49708255730789813	0.0706309820262739
8	global_fitness	0.41382789438880896	N/A
8	arrived_vehicles	372.2	8.840814442120138
8	non_arrived_vehicles	27.8	8.840814442120138
8	total_trip_time	36307.2	744.0165051932652
8	total_wait_time	18243.3	1543.2156071009651
9	fitness	0.5077148942928338	0.08086629973338645
9	global_fitness	0.41211863709876373	N/A
