Iteration	Metric	Value
0	fitness	0.29875121226996804
0	global_fitness	0.29875121226996804
0	arrived_vehicles	289
0	non_arrived_vehicles	74
0	total_trip_time	45887.0
0	total_wait_time	24952.0
1	fitness	0.32144164570564826
1	global_fitness	0.29875121226996804
1	arrived_vehicles	291
1	non_arrived_vehicles	55
1	total_trip_time	45405.0
1	total_wait_time	27220.0
2	fitness	0.29714177495483945
2	global_fitness	0.29714177495483945
2	arrived_vehicles	262
2	non_arrived_vehicles	75
2	total_trip_time	35463.0
2	total_wait_time	20397.0
3	fitness	0.25907572525053335
3	global_fitness	0.25907572525053335
3	arrived_vehicles	343
3	non_arrived_vehicles	56
3	total_trip_time	56490.0
3	total_wait_time	30480.0
4	fitness	0.26912498083669256
4	global_fitness	0.25907572525053335
4	arrived_vehicles	333
4	non_arrived_vehicles	56
4	total_trip_time	54810.0
4	total_wait_time	29843.0
5	fitness	0.291640625
5	global_fitness	0.25907572525053335
5	arrived_vehicles	320
5	non_arrived_vehicles	58
5	total_trip_time	52460.0
5	total_wait_time	29864.0
6	fitness	0.25622696995464855
6	global_fitness	0.25622696995464855
6	arrived_vehicles	336
6	non_arrived_vehicles	64
6	total_trip_time	53478.0
6	total_wait_time	28927.0
7	fitness	0.2557769541025619
7	global_fitness	0.2557769541025619
7	arrived_vehicles	341
7	non_arrived_vehicles	54
7	total_trip_time	53725.0
7	total_wait_time	29742.0
8	fitness	0.23426200929752067
8	global_fitness	0.23426200929752067
8	arrived_vehicles	352
8	non_arrived_vehicles	48
8	total_trip_time	54615.0
8	total_wait_time	29026.0
9	fitness	0.216324791974207
9	global_fitness	0.216324791974207
9	arrived_vehicles	369
9	non_arrived_vehicles	31
9	total_trip_time	54837.0
9	total_wait_time	29455.0
10	fitness	0.21723109455876782
10	global_fitness	0.216324791974207
10	arrived_vehicles	356
10	non_arrived_vehicles	44
10	total_trip_time	51806.0
10	total_wait_time	27531.0
11	fitness	0.21502869573610317
11	global_fitness	0.21502869573610317
11	arrived_vehicles	367
11	non_arrived_vehicles	33
11	total_trip_time	54513.0
11	total_wait_time	28962.0
12	fitness	0.21617307288384793
12	global_fitness	0.21502869573610317
12	arrived_vehicles	345
12	non_arrived_vehicles	48
12	total_trip_time	49827.0
12	total_wait_time	25730.0
13	fitness	0.20500797495274103
13	global_fitness	0.20500797495274103
13	arrived_vehicles	368
13	non_arrived_vehicles	32
13	total_trip_time	53847.0
13	total_wait_time	27763.0
14	fitness	0.22281829003998657
14	global_fitness	0.20500797495274103
14	arrived_vehicles	362
14	non_arrived_vehicles	38
14	total_trip_time	54201.0
14	total_wait_time	29199.0
15	fitness	0.20887562245359892
15	global_fitness	0.20500797495274103
15	arrived_vehicles	376
15	non_arrived_vehicles	24
15	total_trip_time	57219.0
15	total_wait_time	29530.0
16	fitness	0.22192618510701473
16	global_fitness	0.20500797495274103
16	arrived_vehicles	353
