Iteration	Metric	Value
0	fitness	0.006493506493506494
0	global_fitness	0.006493506493506494
0	arrived_vehicles	154
0	non_arrived_vehicles	13
0	total_trip_time	5261.0
0	total_wait_time	108.0
1	fitness	0.014705882352941176
1	global_fitness	0.006493506493506494
1	arrived_vehicles	68
1	non_arrived_vehicles	33
1	total_trip_time	11307.0
1	total_wait_time	5336.0
2	fitness	0.008064516129032258
2	global_fitness	0.006493506493506494
2	arrived_vehicles	124
2	non_arrived_vehicles	30
2	total_trip_time	9920.0
2	total_wait_time	2793.0
3	fitness	0.006578947368421052
3	global_fitness	0.006493506493506494
3	arrived_vehicles	152
3	non_arrived_vehicles	15
3	total_trip_time	5522.0
3	total_wait_time	219.0
4	fitness	0.006493506493506494
4	global_fitness	0.006493506493506494
4	arrived_vehicles	154
4	non_arrived_vehicles	13
4	total_trip_time	5125.0
4	total_wait_time	69.0
5	fitness	0.006329113924050633
5	global_fitness	0.006329113924050633
5	arrived_vehicles	158
5	non_arrived_vehicles	8
5	total_trip_time	6295.0
5	total_wait_time	460.0
6	fitness	0.008130081300813009
6	global_fitness	0.006329113924050633
6	arrived_vehicles	123
6	non_arrived_vehicles	31
6	total_trip_time	9510.0
6	total_wait_time	3262.0
7	fitness	0.006493506493506494
7	global_fitness	0.006329113924050633
7	arrived_vehicles	154
7	non_arrived_vehicles	13
7	total_trip_time	5125.0
7	total_wait_time	69.0
8	fitness	0.006578947368421052
8	global_fitness	0.006329113924050633
8	arrived_vehicles	152
8	non_arrived_vehicles	15
8	total_trip_time	5502.0
8	total_wait_time	211.0
9	fitness	0.008064516129032258
9	global_fitness	0.006329113924050633
9	arrived_vehicles	124
9	non_arrived_vehicles	25
9	total_trip_time	10257.0
9	total_wait_time	3826.0
10	fitness	0.007633587786259542
10	global_fitness	0.006329113924050633
10	arrived_vehicles	131
10	non_arrived_vehicles	22
10	total_trip_time	10443.0
10	total_wait_time	3895.0
11	fitness	0.006493506493506494
11	global_fitness	0.006329113924050633
11	arrived_vehicles	154
11	non_arrived_vehicles	13
11	total_trip_time	5125.0
11	total_wait_time	69.0
12	fitness	0.006493506493506494
12	global_fitness	0.006329113924050633
12	arrived_vehicles	154
