-------------------------Independent Run 1-------------------------
Iteration 0
      ,30,38,26
      ,28,17,12,38
      ,19,36,34
      ,21,35,10
      ,25,21,27

Iteration 10
      ,26,30,30
      ,18,17,25,10
      ,18,36,27
      ,21,25,12
      ,24,25,20

Iteration 20
      ,25,25,32
      ,22,19,29,10
      ,15,38,25
      ,19,23,13
      ,26,27,22

Iteration 30
      ,26,24,31
      ,27,18,26,12
      ,17,35,29
      ,20,26,14
      ,24,23,27

Iteration 40
      ,26,24,34
      ,27,20,26,10
      ,19,36,28
      ,20,26,12
      ,24,22,27

-------------------------Independent Run 2-------------------------
Iteration 0
      ,17,16,13
      ,25,20,37,23
      ,10,20,16
      ,30,15,27
      ,21,32,25

Iteration 10
      ,15,20,16
      ,24,22,40,23
      ,10,15,17
      ,28,16,26
      ,20,27,25

Iteration 20
      ,16,21,15
      ,24,20,40,24
      ,10,14,18
      ,30,18,25
      ,20,26,24

Iteration 30
      ,15,19,17
      ,24,20,40,22
      ,10,12,17
      ,30,18,25
      ,20,25,25

Iteration 40
      ,13,18,14
      ,23,18,40,22
      ,10,14,17
      ,31,18,26
      ,21,26,25

-------------------------Independent Run 3-------------------------
Iteration 0
      ,32,13,27
      ,13,21,15,36
      ,29,11,25
      ,38,10,11
      ,31,10,32

Iteration 10
      ,31,17,40
      ,23,17,25,17
      ,14,12,14
      ,34,12,11
      ,12,10,29

Iteration 20
      ,30,21,40
      ,27,16,30,14
      ,10,10,10
      ,35,10,10
      ,10,10,27

Iteration 30
      ,35,17,40
      ,33,18,32,11
      ,10,10,10
      ,17,10,10
      ,10,10,34

Iteration 40
      ,34,17,40
      ,33,18,30,12
      ,10,10,10
      ,17,10,10
      ,10,10,34

-------------------------Independent Run 4-------------------------
Iteration 0
      ,31,11,38
      ,24,27,36,10
      ,26,31,17
      ,29,15,10
      ,26,34,17

Iteration 10
      ,21,10,23
      ,28,33,18,11
      ,40,18,32
      ,37,29,25
      ,19,17,29

Iteration 20
      ,17,10,15
      ,35,37,15,10
      ,35,23,36
      ,39,34,33
      ,14,13,34

Iteration 30
      ,14,10,17
      ,35,36,13,10
      ,35,24,34
      ,40,37,32
      ,16,13,31

Iteration 40
      ,23,10,14
      ,32,29,19,10
      ,35,24,30
      ,36,30,35
      ,20,19,27


