Iteration	Metric	Mean	Std
0	fitness	0.18269559288843343	0.02491857780364288
0	global_fitness	0.14887948318110938	N/A
0	arrived_vehicles	301.4	20.60679499582601
0	non_arrived_vehicles	83.1	14.397569239284804
0	total_trip_time	32844.1	2857.4721153495093
0	total_wait_time	16468.2	1740.464007096958
1	fitness	0.16135528410793873	0.015629707993656636
1	global_fitness	0.1419978537095654	N/A
1	arrived_vehicles	308.0	15.993748778819805
1	non_arrived_vehicles	73.7	12.946428078817725
1	total_trip_time	31869.9	2377.601499410698
1	total_wait_time	15269.0	1432.0009078209414
2	fitness	0.14656163732956234	0.011489494210317176
2	global_fitness	0.13504059310308822	N/A
2	arrived_vehicles	317.8	22.648620267027304
2	non_arrived_vehicles	62.4	16.365818036383025
2	total_trip_time	31803.2	2820.3027426147005
2	total_wait_time	14746.9	1367.812812485685
3	fitness	0.15319842933369085	0.012600320419213176
3	global_fitness	0.13504059310308822	N/A
3	arrived_vehicles	324.6	21.708063018150654
3	non_arrived_vehicles	60.9	14.794931564559533
3	total_trip_time	33910.0	2786.559706878717
3	total_wait_time	16070.7	1322.7046571324984
4	fitness	0.15191198661239488	0.019588455770965667
4	global_fitness	0.13249690935213337	N/A
4	arrived_vehicles	331.9	15.135719342006842
4	non_arrived_vehicles	59.8	13.746272221951667
4	total_trip_time	34942.8	1590.0375341481724
4	total_wait_time	16616.3	1083.2689462917322
5	fitness	0.1463541795696831	0.023322662594932556
5	global_fitness	0.12339289732388793	N/A
5	arrived_vehicles	324.1	26.793469353557036
5	non_arrived_vehicles	60.4	21.129126815843573
5	total_trip_time	32728.3	3160.0906331939277
5	total_wait_time	15190.5	1799.1835509474847
6	fitness	0.1509867335802312	0.01472233187723781
6	global_fitness	0.12339289732388793	N/A
6	arrived_vehicles	316.5	21.70829334609241
6	non_arrived_vehicles	66.9	15.788920165736476
6	total_trip_time	32091.4	2610.415798297275
6	total_wait_time	15038.7	1243.2342538717312
7	fitness	0.13702201935416575	0.01606840340576438
7	global_fitness	0.12339289732388793	N/A
7	arrived_vehicles	342.3	15.046926596484745
7	non_arrived_vehicles	49.1	12.723600119463043
7	total_trip_time	34914.8	2692.997727440556
7	total_wait_time	16021.4	1787.6523823159803
8	fitness	0.1373568654391234	0.006813316519725804
8	global_fitness	0.12339289732388793	N/A
8	arrived_vehicles	348.5	10.433120338613946
8	non_arrived_vehicles	43.7	7.142128534267639
8	total_trip_time	36206.6	2112.865930436666
8	total_wait_time	16701.7	1338.5616197994025
9	fitness	0.13571045089870465	0.008461754084654426
9	global_fitness	0.12339289732388793	N/A
9	arrived_vehicles	342.0	12.066482503198685
9	non_arrived_vehicles	47.1	9.904039579888602
9	total_trip_time	34631.9	2262.843054654918
9	total_wait_time	15885.7	1385.5048213557395
10	fitness	0.1353643757656693	0.018243077576234713
10	global_fitness	0.11953780842031345	N/A
10	arrived_vehicles	344.8	16.86297719858507
10	non_arrived_vehicles	44.2	13.746272221951667
10	total_trip_time	34945.7	2092.352219393284
10	total_wait_time	15985.8	1462.5790782039787
11	fitness	0.12485135169078523	0.008202510816227991
11	global_fitness	0.11792229516475193	N/A
11	arrived_vehicles	357.5	6.682065548915245
11	non_arrived_vehicles	35.0	4.626013402488151
11	total_trip_time	35673.3	1027.8202226070473
11	total_wait_time	15938.5	796.3092678099382
12	fitness	0.12169300935595544	0.00744331039158545
12	global_fitness	0.10867012990999149	N/A
12	arrived_vehicles	356.9	7.6609398901179215
12	non_arrived_vehicles	36.7	5.950630218724736
12	total_trip_time	35183.1	1579.9069244737173
12	total_wait_time	15498.7	1039.5050793526696
13	fitness	0.1201091849578059	0.004461433027034011
13	global_fitness	0.10867012990999149	N/A
13	arrived_vehicles	356.1	6.3
13	non_arrived_vehicles	34.9	5.204805471869242
13	total_trip_time	34880.5	920.5103204201461
13	total_wait_time	15226.9	593.7239173218475
14	fitness	0.12095731571399097	0.008357358812884914
14	global_fitness	0.10867012990999149	N/A
14	arrived_vehicles	357.2	10.703270528207721
14	non_arrived_vehicles	35.8	5.582114294781145
14	total_trip_time	35048.1	1065.8965662764845
14	total_wait_time	15401.1	696.3802768602799
15	fitness	0.1261212036869757	0.010717274647811666
15	global_fitness	0.10867012990999149	N/A
15	arrived_vehicles	356.4	7.172168430816443
15	non_arrived_vehicles	39.4	4.8207883172775805
15	total_trip_time	35590.9	918.7758649420434
15	total_wait_time	15983.7	921.9412182997353
16	fitness	0.1208546040014554	0.00487640965566709
16	global_fitness	0.10867012990999149	N/A
16	arrived_vehicles	349.5	11.218288639538564
16	non_arrived_vehicles	40.2	6.823488843692792
16	total_trip_time	33886.2	1522.8957810697357
16	total_wait_time	14761.0	871.4038099526533
17	fitness	0.12237660374870352	0.006793378608604683
17	global_fitness	0.10867012990999149	N/A
17	arrived_vehicles	352.1	10.830050784737807
17	non_arrived_vehicles	38.3	4.94064773081425
17	total_trip_time	34571.6	1693.1815141915529
17	total_wait_time	15174.0	1073.928954819638
18	fitness	0.114722994958067	0.00512134255420866
18	global_fitness	0.10803387166662995	N/A
18	arrived_vehicles	362.0	5.932958789676531
18	non_arrived_vehicles	31.2	4.467661580737735
18	total_trip_time	34991.9	568.0219097886982
18	total_wait_time	15020.5	406.5610040326052
19	fitness	0.11543130797388709	0.007669104841265118
19	global_fitness	0.10201607012417824	N/A
19	arrived_vehicles	362.7	9.757561170702441
19	non_arrived_vehicles	34.6	6.606057825965498
19	total_trip_time	35122.4	1239.1060648709617
19	total_wait_time	15162.5	831.1420155424704
20	fitness	0.12282070439765555	0.015472139624106358
20	global_fitness	0.10201607012417824	N/A
20	arrived_vehicles	349.5	18.38069639594757
20	non_arrived_vehicles	42.2	15.347964034359737
20	total_trip_time	34109.7	1498.9553062049583
20	total_wait_time	14873.3	887.8735326610429
21	fitness	0.11364825733405366	0.007760372675923318
21	global_fitness	0.10201607012417824	N/A
21	arrived_vehicles	363.6	10.95627673984187
21	non_arrived_vehicles	33.5	7.158910531638177
21	total_trip_time	34962.5	1012.2938555577624
21	total_wait_time	14985.6	513.7567907093784
22	fitness	0.11078997601956217	0.005856002082879084
22	global_fitness	0.09990105151228733	N/A
22	arrived_vehicles	362.2	9.421252570651102
22	non_arrived_vehicles	33.0	5.157518783291051
22	total_trip_time	34421.6	937.3533165247776
22	total_wait_time	14516.5	601.7047864193869
23	fitness	0.11008349845287727	0.0061814080603901835
23	global_fitness	0.09990105151228733	N/A
23	arrived_vehicles	364.7	5.459853477887479
23	non_arrived_vehicles	31.8	3.8678159211627436
23	total_trip_time	34568.5	633.6085936917207
23	total_wait_time	14626.7	567.6736826734176
24	fitness	0.11707057512482015	0.008122705496905268
24	global_fitness	0.09990105151228733	N/A
24	arrived_vehicles	357.3	12.601983970788092
24	non_arrived_vehicles	38.5	8.151686941977102
24	total_trip_time	34578.4	1716.2808161836456
24	total_wait_time	14927.1	1036.9610841299686
25	fitness	0.11250039951322133	0.010476040571334045
25	global_fitness	0.09565357459260651	N/A
25	arrived_vehicles	366.3	8.4504437753292
25	non_arrived_vehicles	31.0	7.085195833567341
25	total_trip_time	35248.0	978.181373774823
25	total_wait_time	15049.9	924.7012977172683
26	fitness	0.11218514557212489	0.008893018284778556
26	global_fitness	0.09565357459260651	N/A
26	arrived_vehicles	367.0	4.878524367060187
26	non_arrived_vehicles	31.4	4.079215610874227
26	total_trip_time	35214.7	1337.4225248589166
26	total_wait_time	15100.3	1086.5092774569391
27	fitness	0.10350702760914791	0.005132814758441163
27	global_fitness	0.09565357459260651	N/A
27	arrived_vehicles	376.0	6.0332412515993425
27	non_arrived_vehicles	23.2	5.15363949069005
27	total_trip_time	35486.6	939.9504455023148
27	total_wait_time	14627.3	661.8932013550223
28	fitness	0.10629104168389347	0.00894723728837186
28	global_fitness	0.09565357459260651	N/A
28	arrived_vehicles	373.2	6.289674077406556
28	non_arrived_vehicles	26.8	6.289674077406556
28	total_trip_time	35384.1	934.7845152761143
28	total_wait_time	14774.5	863.3362322988651
29	fitness	0.11121334729399239	0.0239139951629749
29	global_fitness	0.09328206380208333	N/A
29	arrived_vehicles	369.2	22.2342078788519
29	non_arrived_vehicles	28.8	17.59431726438966
29	total_trip_time	35257.7	1201.2752432311256
