Iteration	Metric	Value
0	fitness	9.765625e-06
0	global_fitness	9.765625e-06
0	arrived_vehicles	320
0	non_arrived_vehicles	80
0	total_trip_time	38928.0
0	total_wait_time	21665.0
1	fitness	1.3717421124828532e-05
1	global_fitness	9.765625e-06
1	arrived_vehicles	270
1	non_arrived_vehicles	111
1	total_trip_time	35615.0
1	total_wait_time	21455.0
2	fitness	8.857709750566894e-06
2	global_fitness	8.857709750566894e-06
2	arrived_vehicles	336
2	non_arrived_vehicles	64
2	total_trip_time	37908.0
2	total_wait_time	19889.0
3	fitness	9.182736455463728e-06
3	global_fitness	8.857709750566894e-06
3	arrived_vehicles	330
3	non_arrived_vehicles	70
3	total_trip_time	37609.0
3	total_wait_time	19595.0
4	fitness	9.70487475859124e-06
4	global_fitness	8.857709750566894e-06
4	arrived_vehicles	321
4	non_arrived_vehicles	79
4	total_trip_time	37772.0
4	total_wait_time	20494.0
5	fitness	9.644689633887581e-06
5	global_fitness	8.857709750566894e-06
5	arrived_vehicles	322
5	non_arrived_vehicles	76
5	total_trip_time	36420.0
5	total_wait_time	19364.0
6	fitness	9.409462155143212e-06
6	global_fitness	8.857709750566894e-06
6	arrived_vehicles	326
6	non_arrived_vehicles	71
6	total_trip_time	38393.0
6	total_wait_time	20741.0
7	fitness	9.467455621301774e-06
7	global_fitness	8.857709750566894e-06
7	arrived_vehicles	325
7	non_arrived_vehicles	75
7	total_trip_time	37372.0
7	total_wait_time	19957.0
8	fitness	9.072434315575554e-06
8	global_fitness	8.857709750566894e-06
8	arrived_vehicles	332
8	non_arrived_vehicles	68
8	total_trip_time	36866.0
8	total_wait_time	19250.0
9	fitness	9.072434315575554e-06
9	global_fitness	8.857709750566894e-06
9	arrived_vehicles	332
9	non_arrived_vehicles	68
9	total_trip_time	36518.0
9	total_wait_time	18805.0
10	fitness	8.857709750566894e-06
10	global_fitness	8.857709750566894e-06
10	arrived_vehicles	336
10	non_arrived_vehicles	64
10	total_trip_time	37721.0
10	total_wait_time	19852.0
11	fitness	8.305027032862993e-06
11	global_fitness	8.305027032862993e-06
11	arrived_vehicles	347
11	non_arrived_vehicles	53
11	total_trip_time	39069.0
11	total_wait_time	20231.0
12	fitness	8.753194916144393e-06
12	global_fitness	8.305027032862993e-06
12	arrived_vehicles	338
12	non_arrived_vehicles	62
12	total_trip_time	38120.0
12	total_wait_time	20086.0
13	fitness	8.305027032862993e-06
13	global_fitness	8.305027032862993e-06
13	arrived_vehicles	347
13	non_arrived_vehicles	53
13	total_trip_time	38197.0
13	total_wait_time	19473.0
14	fitness	7.759095599816886e-06
14	global_fitness	7.759095599816886e-06
14	arrived_vehicles	359
14	non_arrived_vehicles	41
14	total_trip_time	38843.0
14	total_wait_time	19767.0
15	fitness	8.305027032862993e-06
15	global_fitness	7.759095599816886e-06
15	arrived_vehicles	347
15	non_arrived_vehicles	53
15	total_trip_time	38588.0
15	total_wait_time	19863.0
16	fitness	7.547397657287767e-06
16	global_fitness	7.547397657287767e-06
16	arrived_vehicles	364
16	non_arrived_vehicles	36
16	total_trip_time	37979.0
16	total_wait_time	18717.0
17	fitness	7.673360394717659e-06
17	global_fitness	7.547397657287767e-06
17	arrived_vehicles	361
17	non_arrived_vehicles	39
17	total_trip_time	37398.0
17	total_wait_time	18036.0
18	fitness	8.070764462809918e-06
18	global_fitness	7.547397657287767e-06
18	arrived_vehicles	352
18	non_arrived_vehicles	48
18	total_trip_time	34892.0
18	total_wait_time	16487.0
